"id";"reputation";"ex";"indegree";"outdegree";"pagerank";"eccentricity";"closeness";"betweeness";"eigenvector"
"4851";"1";"0";"1";"0";"0,0000485200749379221";"0";"0";"0";"0,000759840470674436"
"4852";"31";"0";"1";"3";"0,0000434238702917287";"7";"0,268215417106653";"0";"0,000244794250290666"
"4853";"6";"0";"0";"2";"0,0000311204305365192";"7";"0,297947214076246";"0";"0"
"4854";"11";"0";"0";"2";"0,0000311204305365192";"7";"0,293957179465983";"0";"0"
"4855";"32";"0";"1";"1";"0,0000392277292179351";"8";"0,253151036103397";"0,672025780894863";"0,000953810974098942"
"4858";"177";"0";"3";"14";"0,0000943277452636332";"7";"0,337959882118072";"7769,02711148141";"0,00535633650776608"
"4860";"138";"0";"3";"12";"0,000122801477601706";"7";"0,333896872358411";"6160,20799576389";"0,0194546881931844"
"4862";"11";"0";"2";"3";"0,000053682441958409";"7";"0,289165446559297";"0";"0,00162619428651454"
"4863";"21";"0";"0";"7";"0,0000311204305365192";"7";"0,334776878177368";"0";"0"
"4866";"26";"0";"0";"2";"0,0000311204305365192";"7";"0,253257386970452";"0";"0"
"4869";"128";"0";"1";"1";"0,0000727225208908012";"7";"0,297439759036145";"0";"0,0147346357469575"
"4872";"31";"0";"1";"1";"0,0000443466233483738";"7";"0,285255896037221";"341,472130245149";"0,000234585940166365"
"4881";"9";"0";"0";"3";"0,0000311204305365192";"7";"0,309891067538126";"0";"0"
"4882";"56";"0";"1";"0";"0,000052672640927926";"0";"0";"0";"0,000401231586105942"
"4884";"133";"0";"2";"6";"0,000152132699600522";"7";"0,307313278008299";"5580,01112007069";"0,0100218433060285"
"4886";"11";"0";"1";"0";"0,0000444974405116605";"0";"0";"0";"0,00101225789402854"
"4889";"11";"0";"1";"3";"0,0000434238702917287";"7";"0,301253812267028";"0";"0,000244794250290666"
"4890";"111";"0";"1";"5";"0,0000374945005479113";"7";"0,292348154845073";"0";"0,000244794250290666"
"4892";"11";"0";"0";"2";"0,0000311204305365192";"7";"0,289930697105585";"0";"0"
"4903";"129";"0";"0";"2";"0,0000311204305365192";"7";"0,291451520367183";"0";"0"
"4905";"113";"0";"1";"1";"0,0000727225208908012";"7";"0,297439759036145";"0";"0,0147346357469575"
"4908";"399";"1";"7";"8";"0,000165133330766835";"6";"0,313105513475427";"7450,79697562313";"0,0119496387192648"
"4911";"103";"0";"1";"1";"0,0000749687042759499";"7";"0,285221437740693";"0";"0,00954363766139349"
"4913";"21";"0";"1";"1";"0,0000399378924110889";"7";"0,288425663070809";"290,000653526202";"0,000234585940166365"
"4918";"113";"0";"0";"3";"0,0000311204305365192";"7";"0,296902396259497";"0";"0"
"4921";"21";"0";"1";"0";"0,0000631580177616815";"0";"0";"0";"0,00661054951362364"
"4922";"47";"0";"1";"1";"0,0000484090831066836";"7";"0,243559879419019";"0";"0,000537224463549107"
"4923";"2";"0";"0";"5";"0,0000311204305365192";"7";"0,304113572222697";"0";"0"
"4925";"181";"0";"2";"3";"0,000122009731353861";"7";"0,283628530397319";"137,709098574655";"0,00773996801521947"
"4929";"183";"0";"4";"5";"0,000104263647111796";"7";"0,31963675597914";"171,66042703585";"0,0178771378582275"
"4932";"151";"0";"0";"7";"0,0000311204305365192";"7";"0,300464723278412";"0";"0"
"4934";"123";"0";"3";"4";"0,000173659982481073";"7";"0,303483011780775";"183,806559665255";"0,0108560598755025"
"4936";"136";"0";"1";"0";"0,0000631580177616815";"0";"0";"0";"0,00661054951362364"
"4941";"18";"0";"0";"5";"0,0000311204305365192";"7";"0,319152755340154";"0";"0"
"4942";"6";"0";"0";"1";"0,0000311204305365192";"7";"0,285255896037221";"0";"0"
"4943";"113";"0";"1";"1";"0,0000749687042759499";"7";"0,285221437740693";"0";"0,00954363766139349"
"4944";"11";"0";"1";"1";"0,0000950858651926462";"7";"0,289518690447105";"0";"0,0168620622660707"
"4945";"101";"0";"1";"0";"0,0000551517941590772";"0";"0";"0";"0,00107322028019061"
"4947";"149";"0";"9";"12";"0,000298085187419154";"6";"0,327679970504194";"18046,9519856777";"0,0403578581389428"
"4949";"36";"0";"0";"5";"0,0000311204305365192";"7";"0,299259633181895";"0";"0"
"4952";"101";"0";"1";"0";"0,0000649476531642328";"0";"0";"0";"0,000260697215927154"
"4953";"91";"0";"1";"0";"0,0000348200652829295";"0";"0";"0";"0,000244794250290666"
"4954";"116";"0";"0";"1";"0,0000311204305365192";"7";"0,273454321747155";"0";"0"
"4955";"21";"0";"0";"1";"0,0000311204305365192";"7";"0,297473648987786";"0";"0"
"4957";"24";"0";"1";"3";"0,0000434238702917287";"7";"0,296061943218716";"0";"0,000244794250290666"
"4962";"1";"0";"2";"2";"0,0000674666922820194";"7";"0,260936582501468";"10,3876106893352";"0,000610714337868814"
"4965";"183";"0";"1";"9";"0,0000343661223261074";"6";"0,327108821635544";"0";"0,000244794250290666"
"4967";"11";"0";"1";"2";"0,0000390459243694875";"7";"0,23752254960914";"5531";"0,000283843031965277"
"4971";"320";"1";"15";"15";"0,0007288743863037";"6";"0,351007109004739";"8219,59377642402";"0,105225242342865"
"4973";"21";"0";"1";"0";"0,0000812369061987057";"0";"0";"0";"0,00374616068538847"
"4980";"14";"0";"0";"3";"0,0000311204305365192";"6";"0,312752858399296";"0";"0"
"4981";"101";"0";"2";"4";"0,000171996471009482";"7";"0,282928770393951";"209,159411866832";"0,00854281755556121"
"4983";"156";"0";"1";"1";"0,000207306099159167";"0";"0";"0";"0,000244794250290666"
"4989";"138";"0";"0";"9";"0,0000311204305365192";"6";"0,327894542772861";"0";"0"
"4990";"11";"0";"1";"2";"0,0000541225221327741";"7";"0,285255896037221";"0";"0,000244794250290666"
"4992";"118";"0";"2";"4";"0,000111035265185374";"7";"0,311295971978984";"218,784345504203";"0,00773996801521947"
"4993";"21";"0";"0";"4";"0,0000311204305365192";"7";"0,299494949494949";"0";"0"
"4996";"34";"0";"1";"4";"0,000052234877702381";"7";"0,292785373085159";"11062";"0,000924080946617503"
"4999";"128";"0";"1";"1";"0,0000730027693768543";"7";"0,266791744840525";"0";"0,00433802471727548"
"5003";"9";"0";"1";"1";"0,0000422155856611331";"7";"0,251272264631043";"0";"0,000597960220827262"
"5005";"1616";"1";"32";"56";"0,000826557433473033";"6";"0,377228353140917";"86718,9008886722";"0,0857283642932083"
"5006";"237";"1";"10";"2";"0,000254958091744718";"7";"0,29796328891124";"424,504510229599";"0,0386628168868787"
"5008";"283";"1";"5";"25";"0,00014913296607904";"7";"0,346019077282461";"15613,5002519835";"0,00568510453634625"
"5009";"213";"0";"3";"9";"0,000091518315176768";"7";"0,302862497870165";"63,9694744848707";"0,00207747445356967"
"5011";"141";"0";"2";"0";"0,0000564668139174804";"0";"0";"0";"0,00100190939743931"
"5012";"6";"0";"1";"2";"0,0000541225221327741";"7";"0,280331099724084";"0";"0,000244794250290666"
"5013";"108";"0";"1";"7";"0,0000354216319846129";"7";"0,313995584988962";"0";"0,000244794250290666"
"5014";"124";"0";"3";"7";"0,000101624272911739";"6";"0,318092340730136";"280,060405967093";"0,0157575994686592"
"5017";"24";"0";"0";"3";"0,0000311204305365192";"7";"0,291714520098441";"0";"0"
"5018";"702";"1";"19";"26";"0,000512091243980941";"7";"0,336520257478228";"22323,2823020172";"0,0675830076156788"
"5021";"21";"0";"1";"6";"0,0000362568168593035";"7";"0,309432648799165";"0";"0,000244794250290666"
"5026";"11";"0";"0";"3";"0,0000311204305365192";"7";"0,310811991958745";"0";"0"
"5029";"23";"0";"1";"1";"0,0000735805077892555";"8";"0,229236523084859";"0";"0,00043262896453162"
"5031";"11";"0";"0";"3";"0,0000311204305365192";"7";"0,293084974861947";"0";"0"
"5032";"273";"1";"3";"3";"0,0000740720906999958";"7";"0,269114307342922";"0,495238095238095";"0,00261754139106102"
"5033";"9";"0";"0";"1";"0,0000311204305365192";"7";"0,266886820774542";"0";"0"
"5035";"111";"0";"1";"6";"0,0000362568168593035";"7";"0,31427308882015";"0";"0,000244794250290666"
"5037";"66";"0";"1";"1";"0,0000337265770973863";"7";"0,258505379470776";"4,24669071337239";"0,000244794250290666"
"5038";"128";"0";"0";"1";"0,0000311204305365192";"7";"0,263192953889423";"0";"0"
"5039";"26";"0";"1";"3";"0,0000434238702917287";"7";"0,288917777055574";"0";"0,000244794250290666"
"5049";"123";"0";"2";"4";"0,0000750005722586903";"7";"0,279569046870085";"133,894344939111";"0,00477127961435149"
"5054";"50";"0";"3";"9";"0,00010891530079313";"7";"0,320530159588856";"804,134581572643";"0,00456314167107471"
"5061";"11";"0";"1";"0";"0,000039993847135226";"0";"0";"0";"0,00270339395226117"
"5066";"9";"0";"2";"1";"0,000046557411119797";"7";"0,285542168674699";"0";"0,00198235989367457"
"5068";"11";"0";"1";"1";"0,0000534921448023915";"7";"0,273461538461538";"40,2018839164398";"0,00039382377569199"
"5071";"11";"0";"0";"1";"0,0000311204305365192";"7";"0,280331099724084";"0";"0"
"5078";"16";"0";"0";"2";"0,0000311204305365192";"7";"0,258036426964662";"0";"0"
"5083";"328";"1";"6";"8";"0,000430879013032705";"7";"0,309291804419697";"6709,02822930187";"0,0135413980717485"
"5084";"262";"1";"5";"3";"0,000223588819718326";"7";"0,305911711556665";"7676,92983037204";"0,025982119423208"
"5085";"112";"0";"4";"12";"0,00019817894295321";"6";"0,33895881006865";"2290,80536560459";"0,0339559757487677"
"5087";"39";"0";"2";"1";"0,0000568926325861197";"7";"0,297464647309849";"363,552410525225";"0,00197215158355027"
"5090";"121";"0";"1";"2";"0,0000541225221327741";"7";"0,280331099724084";"0";"0,000244794250290666"
"5092";"121";"0";"2";"3";"0,0000725865978048314";"7";"0,289094901195414";"17,7719787529712";"0,00100473292883413"
"5095";"109";"0";"3";"0";"0,0000905169634116631";"0";"0";"0";"0,0155279118395741"
"5098";"21";"0";"1";"0";"0,000060211982235829";"0";"0";"0";"0,000834458520627949"
"5100";"224";"1";"11";"9";"0,000456314559903976";"7";"0,327952029520295";"12151,6338278598";"0,0637452510510288"
"5101";"28";"0";"0";"5";"0,0000311204305365192";"7";"0,313497311116988";"0";"0"
"5106";"109";"0";"0";"4";"0,0000311204305365192";"7";"0,306234929383396";"0";"0"
"5109";"11";"0";"0";"2";"0,0000311204305365192";"7";"0,28541616502127";"0";"0"
"5112";"6";"0";"1";"2";"0,0000541225221327741";"7";"0,297473648987786";"0";"0,000244794250290666"
"5115";"156";"0";"3";"0";"0,0000787067857191983";"0";"0";"0";"0,00503095149356271"
"5117";"1";"0";"1";"1";"0,0000773358356720079";"7";"0,288414733084537";"34,0513964757005";"0,00513369952242128"
"5119";"108";"0";"0";"1";"0,0000311204305365192";"7";"0,292121909143186";"0";"0"
"5121";"128";"0";"4";"0";"0,000124114685789583";"0";"0";"0";"0,007884138882243"
"5122";"111";"0";"1";"0";"0,0000457759853337131";"0";"0";"0";"0,00146383303256466"
"5124";"21";"0";"0";"3";"0,0000311204305365192";"7";"0,289069483949614";"0";"0"
"5127";"6";"0";"0";"2";"0,0000311204305365192";"7";"0,292025950562536";"0";"0"
"5128";"21";"0";"0";"1";"0,0000311204305365192";"7";"0,290143603133159";"0";"0"
"5134";"1";"0";"1";"0";"0,0000728068861841896";"0";"0";"0";"0,0122029254857321"
"5137";"1";"0";"0";"4";"0,0000311204305365192";"7";"0,308493103149128";"0";"0"
"5139";"108";"0";"1";"1";"0,0000749687042759499";"7";"0,285221437740693";"0";"0,00954363766139349"
"5141";"8";"0";"1";"1";"0,0000441875880242202";"7";"0,269216205982582";"0";"0,00228635546607988"
"5142";"6";"0";"0";"2";"0,0000311204305365192";"7";"0,310594811773954";"0";"0"
"5144";"31001";"1";"872";"252";"0,018963806326";"6";"0,407449856733524";"2443646,05895911";"0,740226986192448"
"5148";"1824";"1";"135";"56";"0,00290199211588184";"7";"0,362311455360783";"227898,01312221";"0,200201311468121"
"5149";"26";"0";"1";"4";"0,000137003559135431";"7";"0,306386279410497";"148,463749764175";"0,00260500649617865"
"5150";"128";"0";"1";"1";"0,000137003559135431";"8";"0,236228320818659";"0";"0,00260500649617865"
"5156";"221";"1";"6";"3";"0,000221705524265483";"7";"0,303664474246177";"80,4670589967388";"0,026679729788061"
"5157";"123";"0";"2";"1";"0,000148723223912272";"7";"0,252988898377455";"16,5208337388625";"0,00842770235298722"
"5159";"18";"0";"0";"3";"0,0000311204305365192";"8";"0,274679437664143";"0";"0"
"5160";"155";"0";"3";"5";"0,00013004796067136";"7";"0,304496788008565";"260,495063104946";"0,0181743342340868"
"5162";"119";"0";"0";"3";"0,0000311204305365192";"7";"0,299932523616734";"0";"0"
"5164";"105";"0";"12";"20";"0,000302443196652128";"7";"0,347541304135302";"18226,0417947211";"0,028615631740274"
"5168";"121";"0";"1";"5";"0,0000374945005479113";"7";"0,292193919474117";"0";"0,000244794250290666"
"5179";"120";"0";"3";"11";"0,000283851995015626";"7";"0,335662354829572";"6881,38810659274";"0,0357877656249081"
"5180";"34";"0";"0";"1";"0,0000311204305365192";"7";"0,280331099724084";"0";"0"
"5182";"18";"0";"2";"6";"0,000058727973770176";"7";"0,306650564996118";"184,902531530667";"0,000616236276877168"
"5183";"51";"0";"3";"4";"0,0000907655609953384";"7";"0,288672350791717";"7271,3416309398";"0,00722678579050081"
"5187";"128";"0";"1";"2";"0,000041479665761173";"7";"0,258669574700109";"5,87067606306737";"0,000244794250290666"
"5196";"108";"0";"1";"3";"0,0000434238702917287";"7";"0,307426298953921";"0";"0,000244794250290666"
"5198";"12148";"1";"385";"117";"0,00819725642826283";"7";"0,375594294770206";"796043,867896545";"0,40514453981448"
"5199";"126";"0";"0";"5";"0,0000311204305365192";"7";"0,295103734439834";"0";"0"
"5202";"26";"0";"1";"4";"0,0000395180153584541";"7";"0,294370860927152";"0";"0,000244794250290666"
"5203";"121";"0";"1";"3";"0,0000828405302431613";"7";"0,298088210632232";"74,0906792057341";"0,00138901351008291"
"5212";"36";"0";"1";"2";"0,0000950858651926462";"7";"0,289565854850534";"5531";"0,0168620622660707"
"5213";"58";"0";"2";"11";"0,0000373922281548069";"7";"0,326626240352811";"11092,8414836415";"0,000553981652582964"
"5215";"128";"0";"0";"2";"0,0000311204305365192";"7";"0,290427964717413";"0";"0"
"5216";"8";"0";"2";"4";"0,000120744055229791";"7";"0,300456389452333";"95,4087090174807";"0,0173943822986484"
"5217";"140";"0";"2";"3";"0,000138862237679306";"7";"0,292520365341891";"3358,8299554191";"0,0171439112482418"
"5219";"8";"0";"0";"5";"0,0000311204305365192";"7";"0,311274509803922";"0";"0"
"5221";"119";"0";"0";"9";"0,0000311204305365192";"7";"0,322627472328071";"0";"0"
"5222";"108";"0";"0";"1";"0,0000311204305365192";"7";"0,267328221320102";"0";"0"
"5223";"8";"0";"1";"2";"0,0000727225208908012";"7";"0,310155295759902";"0";"0,0147346357469575"
"5232";"18";"0";"2";"3";"0,000287156304235612";"7";"0,26970639556938";"19,1332428832379";"0,00238743782242645"
"5233";"138";"0";"1";"4";"0,0000395180153584541";"7";"0,288542680947744";"0";"0,000244794250290666"
"5237";"38";"0";"1";"1";"0,0000950858651926462";"7";"0,289518690447105";"0";"0,0168620622660707"
"5238";"136";"0";"1";"1";"0,0000512798495021233";"8";"0,219948058372496";"0";"0,000255222005352959"
"5243";"36";"0";"0";"2";"0,0000311204305365192";"7";"0,26034116699612";"0";"0"
"5245";"31";"0";"0";"3";"0,0000311204305365192";"7";"0,288941252945478";"0";"0"
"5247";"21";"0";"1";"1";"0,0000525713345695368";"7";"0,270960365853659";"0";"0,00348125602088292"
"5248";"31";"0";"1";"0";"0,0000422203669181203";"0";"0";"0";"0,000253625608071522"
"5249";"41";"0";"0";"3";"0,0000311204305365192";"7";"0,293447763657369";"0";"0"
"5250";"101";"0";"2";"0";"0,00010720598333805";"0";"0";"0";"0,0175172617148291"
"5253";"73";"0";"1";"7";"0,0000354216319846129";"7";"0,322861812238969";"0";"0,000244794250290666"
"5259";"123";"0";"0";"1";"0,0000311204305365192";"7";"0,280331099724084";"0";"0"
"5262";"106";"0";"1";"4";"0,0000395180153584541";"7";"0,299604010447384";"0";"0,000244794250290666"
"5263";"186";"0";"3";"6";"0,000153603832756821";"7";"0,307047849369494";"5578,70709251752";"0,0195370757407717"
"5264";"56";"0";"0";"4";"0,0000311204305365192";"7";"0,27768233640481";"0";"0"
"5265";"11";"0";"1";"1";"0,000036410907661261";"7";"0,267328221320102";"10,1417497942464";"0,000234585940166365"
"5270";"51";"0";"1";"0";"0,0000443466233483738";"0";"0";"0";"0,000234585940166365"
"5272";"21";"0";"1";"0";"0,0000727225208908012";"0";"0";"0";"0,0147346357469575"
"5275";"83";"0";"1";"9";"0,0000417820140938895";"7";"0,316590969810313";"249,057417885684";"0,0002679863723093"
"5276";"11";"0";"0";"2";"0,0000311204305365192";"7";"0,292049934296978";"0";"0"
"5277";"65";"0";"4";"4";"0,000084623508755896";"8";"0,278277886497065";"184,85795053594";"0,00349043163693728"
"5282";"41";"0";"1";"0";"0,0000355644370280863";"0";"0";"0";"0,000380392127122361"
"5283";"221";"1";"3";"4";"0,0000501721031735675";"7";"0,299544994944388";"5615,90016083579";"0,00089363494151947"
"5284";"86";"0";"5";"9";"0,0000636192952970971";"7";"0,311705392371767";"11192,022800654";"0,00213347044107163"
"5287";"111";"0";"0";"2";"0,0000311204305365192";"7";"0,311519929916776";"0";"0"
"5289";"8";"0";"0";"1";"0,0000311204305365192";"7";"0,2530240500925";"0";"0"
"5290";"103";"0";"1";"2";"0,0000950858651926462";"7";"0,299620733249052";"0";"0,0168620622660707"
"5292";"6";"0";"0";"1";"0,0000311204305365192";"7";"0,2530240500925";"0";"0"
"5296";"21";"0";"1";"1";"0,0000328664626775349";"7";"0,297473648987786";"0";"0,000244794250290666"
"5297";"86";"0";"6";"0";"0,000101977340750195";"0";"0";"0";"0,00536886587187745"
"5299";"16";"0";"0";"1";"0,0000311204305365192";"7";"0,269088157396897";"0";"0"
"5304";"151";"0";"1";"7";"0,0000880084714986557";"7";"0,310588852000699";"271,128918412365";"0,00498313593431084"
"5306";"8";"0";"0";"3";"0,0000311204305365192";"7";"0,302999318336742";"0";"0"
"5311";"84";"0";"5";"8";"0,000206964635401795";"7";"0,319608019419221";"895,852596091996";"0,0337947988931182"
"5314";"21";"0";"0";"1";"0,0000311204305365192";"8";"0,236483341091973";"0";"0"
"5318";"113";"0";"0";"2";"0,0000311204305365192";"8";"0,259656809054399";"0";"0"
"5321";"1";"0";"1";"4";"0,0000395180153584541";"7";"0,270048602673147";"0";"0,000244794250290666"
"5328";"6";"0";"0";"4";"0,0000311204305365192";"7";"0,317840543439399";"0";"0"
"5331";"176";"0";"4";"0";"0,000121726158272975";"0";"0";"0";"0,00555501806956656"
"5336";"21";"0";"1";"0";"0,0000489269773291157";"0";"0";"0";"0,000421904581179308"
"5337";"111";"0";"2";"3";"0,0001014733988432";"7";"0,310561719227745";"0";"0,0152289264890773"
"5343";"194";"0";"1";"21";"0,0000324332040654621";"6";"0,347821840203165";"0";"0,000244794250290666"
"5344";"177";"0";"5";"9";"0,000175538160761251";"6";"0,330052919877449";"265,03996117329";"0,0258381159990739"
"5346";"101";"0";"1";"0";"0,0000392071031651098";"0";"0";"0";"0,000398825297388867"
"5347";"11";"0";"0";"1";"0,0000311204305365192";"7";"0,269088157396897";"0";"0"
"5349";"14";"0";"0";"5";"0,0000311204305365192";"7";"0,313474927293558";"0";"0"
"5350";"123";"0";"0";"4";"0,0000311204305365192";"7";"0,300667963135199";"0";"0"
"5354";"25";"0";"3";"3";"0,000193861863418226";"7";"0,305753848800206";"0";"0,027094984908115"
"5355";"101";"0";"1";"0";"0,000061149719139481";"0";"0";"0";"0,00120325896134159"
"5356";"78";"0";"1";"6";"0,0000362568168593035";"7";"0,307081174438687";"0";"0,000244794250290666"
"5360";"16";"0";"0";"4";"0,0000311204305365192";"7";"0,290831765764292";"0";"0"
"5362";"113";"0";"0";"3";"0,0000311204305365192";"8";"0,29106982074159";"0";"0"
"5363";"21";"0";"1";"1";"0,0000479650870744473";"7";"0,273440504576571";"0";"0,00114227612342759"
"5366";"301";"1";"4";"11";"0,0000628554254135034";"7";"0,318206229860365";"6339,68509891538";"0,00193107775372709"
"5367";"184";"0";"8";"6";"0,000147901842780991";"7";"0,293486336993313";"12096,2238166388";"0,00231574435075047"
"5369";"576";"1";"16";"15";"0,000411416815996879";"6";"0,33544064917909";"15043,584679498";"0,0560032384234122"
"5373";"21";"0";"2";"2";"0,0000725623570147671";"8";"0,265199552405819";"0";"0,00121379008874583"
"5376";"23";"0";"2";"3";"0,000104106784380413";"7";"0,290464907263665";"18,1532044867658";"0,00219019861118378"
"5385";"9";"0";"1";"1";"0,0000528810497560162";"8";"0,247442054708707";"1,78353973168215";"0,000568358818824383"
"5387";"111";"0";"1";"8";"0,0000348200652829295";"7";"0,325015994881638";"0";"0,000244794250290666"
"5390";"18";"0";"0";"1";"0,0000311204305365192";"8";"0,247442766682903";"0";"0"
"5391";"38";"0";"1";"1";"0,000187151606438097";"7";"0,257459443800695";"0";"0,00528552536979539"
"5392";"416";"1";"11";"11";"0,00045981325070214";"7";"0,31843425295593";"11775,0798377118";"0,0556680269249251"
"5396";"101";"0";"3";"0";"0,000135092395619802";"0";"0";"0";"0,0095918942430683"
"5399";"156";"0";"2";"8";"0,0000957631125122218";"7";"0,321370457421804";"54,149391765594";"0,0109504308081631"
"5405";"11";"0";"1";"1";"0,0000557026026799488";"7";"0,283809675874182";"0";"0,00505629603180888"
"5407";"135";"0";"1";"7";"0,0000354216319846129";"7";"0,319267372957443";"0";"0,000244794250290666"
"5411";"16";"0";"0";"4";"0,0000311204305365192";"7";"0,299705014749263";"0";"0"
"5414";"36";"0";"0";"5";"0,0000311204305365192";"7";"0,294249069093918";"0";"0"
"5417";"249";"1";"1";"26";"0,0000321722152844831";"6";"0,343671497584541";"0";"0,000244794250290666"
"5419";"8";"0";"2";"2";"0,000115916096285332";"8";"0,241540970240522";"0";"0,00144036431129602"
"5427";"191";"0";"2";"9";"0,00014192471124088";"7";"0,310182357560422";"195,159552649499";"0,00137918952791181"
"5430";"19";"0";"1";"5";"0,0000374945005479113";"7";"0,307718933887158";"0";"0,000244794250290666"
"5431";"120";"0";"2";"4";"0,000170041368761982";"7";"0,312609919099543";"318,657234264978";"0,0241088280170664"
"5434";"31";"0";"1";"1";"0,0000375403074191838";"8";"0,236448287329564";"0,602272727272727";"0,000505135365310705"
"5439";"155";"0";"1";"4";"0,0000950858651926462";"6";"0,315215463734705";"381,31592941933";"0,0168620622660707"
"5441";"11";"0";"0";"2";"0,0000311204305365192";"7";"0,297448766206608";"0";"0"
"5443";"6";"0";"1";"4";"0,0000395180153584541";"7";"0,303827751196172";"0";"0,000244794250290666"
"5444";"109";"0";"2";"1";"0,0000646792132336593";"7";"0,266891891891892";"0";"0,00365953852618602"
"5447";"123";"0";"2";"4";"0,000110698718898721";"7";"0,283154121863799";"61,8750817420305";"0,00428748751690384"
"5453";"20";"0";"2";"3";"0,0001014733988432";"7";"0,304002052334531";"0";"0,0152289264890773"
"5457";"116";"0";"2";"5";"0,0000479145646198008";"7";"0,315047855370436";"33,1864888664043";"0,00132674366414486"
"5460";"31";"0";"5";"6";"0,000158163790336066";"7";"0,307286714495635";"4019,21262847567";"0,0246541466056778"
"5466";"276";"1";"7";"12";"0,000161014147628757";"7";"0,321312364425163";"12829,7409282962";"0,0215867972889344"
"5468";"116";"0";"3";"3";"0,000163053936625323";"7";"0,29716626264315";"35,4525263144008";"0,0168589654024554"
"5475";"13";"0";"1";"4";"0,0000487493025408543";"7";"0,294292803970223";"364,378698236068";"0,000244794250290666"
"5477";"111";"0";"1";"5";"0,0000374945005479113";"7";"0,317925793473402";"0";"0,000244794250290666"
"5479";"305";"1";"2";"37";"0,0000892249430218316";"6";"0,355322338830585";"10094,8547233974";"0,00428748751690384"
"5481";"21";"0";"0";"4";"0,0000311204305365192";"7";"0,313635561827483";"0";"0"
"5484";"151";"0";"4";"5";"0,000248491993482614";"7";"0,300481785140732";"758,415874767016";"0,0415786249647613"
"5486";"16";"0";"1";"3";"0,0000434238702917287";"7";"0,290214641312332";"0";"0,000244794250290666"
"5487";"113";"0";"2";"3";"0,000129305037302426";"7";"0,292087749568647";"64,2131675168703";"0,00477255411643458"
"5488";"101";"0";"1";"0";"0,000067842905151612";"0";"0";"0";"0,00395645459302942"
"5489";"11";"0";"2";"4";"0,00015835260864423";"7";"0,309993024066969";"0";"0,0120077495892015"
"5491";"170";"0";"5";"18";"0,000213558796628507";"7";"0,345011645962733";"4810,14784088898";"0,0208791804025332"
"5499";"146";"0";"2";"0";"0,0000660474199013411";"0";"0";"0";"0,00686666132440121"
"5502";"38";"0";"6";"23";"0,000146573697275687";"6";"0,345145631067961";"33380,4781062079";"0,0124966293417616"
"5504";"126";"0";"1";"3";"0,0000400138163032183";"7";"0,293850223177385";"16,1835917428498";"0,000620145249614898"
"5505";"1";"0";"1";"0";"0,0000340098326761788";"0";"0";"0";"0,000256111810777572"
"5516";"28";"0";"2";"5";"0,0000655833312287407";"7";"0,301220132180986";"15,1548275474999";"0,00146956122104114"
"5517";"6";"0";"1";"3";"0,0000434238702917287";"7";"0,293520429219975";"0";"0,000244794250290666"
"5518";"11";"0";"0";"2";"0,0000311204305365192";"7";"0,305787255997936";"0";"0"
"5519";"1";"0";"0";"4";"0,0000311204305365192";"7";"0,297010688042752";"0";"0"
"5525";"156";"0";"1";"2";"0,0000950858651926462";"7";"0,291297935103245";"0";"0,0168620622660707"
"5526";"6";"0";"0";"1";"0,0000311204305365192";"7";"0,289552967999349";"0";"0"
"5529";"8";"0";"1";"3";"0,0000434238702917287";"7";"0,274065510597302";"0";"0,000244794250290666"
"5530";"1";"0";"1";"2";"0,0000541225221327741";"8";"0,26519501827131";"0";"0,000244794250290666"
"5531";"21";"0";"1";"4";"0,0000395180153584541";"7";"0,296614409606404";"0";"0,000244794250290666"
"5534";"106";"0";"2";"2";"0,000137739895832827";"8";"0,259413309982487";"0";"0,00467222494284862"
"5535";"118";"0";"0";"1";"0,0000311204305365192";"8";"0,273097304354504";"0";"0"
"5547";"153";"0";"3";"2";"0,000150068818086553";"7";"0,293996030433344";"883,353902748612";"0,0295601065857939"
"5549";"11";"0";"1";"0";"0,000039993847135226";"0";"0";"0";"0,00270339395226117"
"5551";"31";"0";"1";"0";"0,0000340098326761788";"0";"0";"0";"0,000256111810777572"
"5552";"46";"0";"2";"2";"0,0000771246137290291";"7";"0,285255896037221";"189,934383521684";"0,000489588500581331"
"5553";"13";"0";"0";"2";"0,0000311204305365192";"7";"0,275181804115736";"0";"0"
"5554";"113";"0";"2";"4";"0,000139134129008299";"7";"0,293365241789074";"11061";"0,0210029627375158"
"5559";"21";"0";"1";"1";"0,0000461768909063537";"8";"0,235196824346675";"0";"0,00043677778375967"
"5561";"21";"0";"1";"0";"0,0000377335269424465";"0";"0";"0";"0,000234585940166365"
"5563";"258";"1";"2";"6";"0,000187549399805407";"7";"0,311787405718295";"143,560878812753";"0,00890411760997631"
"5564";"159";"0";"4";"5";"0,000115006204489994";"7";"0,301041578457109";"5928,3805943274";"0,00496681264633462"
"5567";"6";"0";"0";"4";"0,0000311204305365192";"7";"0,275360074337928";"0";"0"
"5569";"11";"0";"2";"4";"0,0000643448442684131";"8";"0,279943302622254";"12,9271509158164";"0,00059132623472313"
"5571";"6";"0";"0";"1";"0,0000311204305365192";"7";"0,288425663070809";"0";"0"
"5577";"21";"0";"1";"0";"0,0000490536814342477";"0";"0";"0";"0,0016397514228564"
"5578";"217";"1";"3";"7";"0,000158136492828969";"7";"0,324331721558252";"6287,45623779097";"0,027094984908115"
