"id";"userId";"indegree";"outdegree";"pagerank";"eccentricity";"closeness";"betweeness";"eigenvector";"ex";"reputation"
"4929";"4929";"4";"5";"0,000104263647111796";"7";"0,31963675597914";"171,66042703585";"0,0178771378582275";"0";"183"
"4932";"4932";"0";"7";"0,0000311204305365192";"7";"0,300464723278412";"0";"0";"0";"151"
"4934";"4934";"3";"4";"0,000173659982481073";"7";"0,303483011780775";"183,806559665255";"0,0108560598755025";"0";"123"
"4936";"4936";"1";"0";"0,0000631580177616815";"0";"0";"0";"0,00661054951362364";"0";"136"
"4941";"4941";"0";"5";"0,0000311204305365192";"7";"0,319152755340154";"0";"0";"0";"18"
"4942";"4942";"0";"1";"0,0000311204305365192";"7";"0,285255896037221";"0";"0";"0";"6"
"4943";"4943";"1";"1";"0,0000749687042759499";"7";"0,285221437740693";"0";"0,00954363766139349";"0";"113"
"4944";"4944";"1";"1";"0,0000950858651926462";"7";"0,289518690447105";"0";"0,0168620622660707";"0";"11"
"4945";"4945";"1";"0";"0,0000551517941590772";"0";"0";"0";"0,00107322028019061";"0";"101"
"4947";"4947";"9";"12";"0,000298085187419154";"6";"0,327679970504194";"18046,9519856777";"0,0403578581389428";"0";"149"
"4949";"4949";"0";"5";"0,0000311204305365192";"7";"0,299259633181895";"0";"0";"0";"36"
"4952";"4952";"1";"0";"0,0000649476531642328";"0";"0";"0";"0,000260697215927154";"0";"101"
"4953";"4953";"1";"0";"0,0000348200652829295";"0";"0";"0";"0,000244794250290666";"0";"91"
"4954";"4954";"0";"1";"0,0000311204305365192";"7";"0,273454321747155";"0";"0";"0";"116"
"4955";"4955";"0";"1";"0,0000311204305365192";"7";"0,297473648987786";"0";"0";"0";"21"
"4957";"4957";"1";"3";"0,0000434238702917287";"7";"0,296061943218716";"0";"0,000244794250290666";"0";"24"
"4962";"4962";"2";"2";"0,0000674666922820194";"7";"0,260936582501468";"10,3876106893352";"0,000610714337868814";"0";"1"
"4965";"4965";"1";"9";"0,0000343661223261074";"6";"0,327108821635544";"0";"0,000244794250290666";"0";"183"
"4967";"4967";"1";"2";"0,0000390459243694875";"7";"0,23752254960914";"5531";"0,000283843031965277";"0";"11"
"4971";"4971";"15";"15";"0,0007288743863037";"6";"0,351007109004739";"8219,59377642402";"0,105225242342865";"1";"320"
"4973";"4973";"1";"0";"0,0000812369061987057";"0";"0";"0";"0,00374616068538847";"0";"21"
"4980";"4980";"0";"3";"0,0000311204305365192";"6";"0,312752858399296";"0";"0";"0";"14"
"4981";"4981";"2";"4";"0,000171996471009482";"7";"0,282928770393951";"209,159411866832";"0,00854281755556121";"0";"101"
"4983";"4983";"1";"1";"0,000207306099159167";"0";"0";"0";"0,000244794250290666";"0";"156"
"4989";"4989";"0";"9";"0,0000311204305365192";"6";"0,327894542772861";"0";"0";"0";"138"
"4990";"4990";"1";"2";"0,0000541225221327741";"7";"0,285255896037221";"0";"0,000244794250290666";"0";"11"
"4992";"4992";"2";"4";"0,000111035265185374";"7";"0,311295971978984";"218,784345504203";"0,00773996801521947";"0";"118"
"4993";"4993";"0";"4";"0,0000311204305365192";"7";"0,299494949494949";"0";"0";"0";"21"
"4996";"4996";"1";"4";"0,000052234877702381";"7";"0,292785373085159";"11062";"0,000924080946617503";"0";"34"
"4999";"4999";"1";"1";"0,0000730027693768543";"7";"0,266791744840525";"0";"0,00433802471727548";"0";"128"
"5003";"5003";"1";"1";"0,0000422155856611331";"7";"0,251272264631043";"0";"0,000597960220827262";"0";"9"
"5005";"5005";"32";"56";"0,000826557433473033";"6";"0,377228353140917";"86718,9008886722";"0,0857283642932083";"1";"1616"
"5006";"5006";"10";"2";"0,000254958091744718";"7";"0,29796328891124";"424,504510229599";"0,0386628168868787";"1";"237"
"5008";"5008";"5";"25";"0,00014913296607904";"7";"0,346019077282461";"15613,5002519835";"0,00568510453634625";"1";"283"
"5009";"5009";"3";"9";"0,000091518315176768";"7";"0,302862497870165";"63,9694744848707";"0,00207747445356967";"0";"213"
"5011";"5011";"2";"0";"0,0000564668139174804";"0";"0";"0";"0,00100190939743931";"0";"141"
"5012";"5012";"1";"2";"0,0000541225221327741";"7";"0,280331099724084";"0";"0,000244794250290666";"0";"6"
"5013";"5013";"1";"7";"0,0000354216319846129";"7";"0,313995584988962";"0";"0,000244794250290666";"0";"108"
"5014";"5014";"3";"7";"0,000101624272911739";"6";"0,318092340730136";"280,060405967093";"0,0157575994686592";"0";"124"
"5017";"5017";"0";"3";"0,0000311204305365192";"7";"0,291714520098441";"0";"0";"0";"24"
"5018";"5018";"19";"26";"0,000512091243980941";"7";"0,336520257478228";"22323,2823020172";"0,0675830076156788";"1";"702"
"5021";"5021";"1";"6";"0,0000362568168593035";"7";"0,309432648799165";"0";"0,000244794250290666";"0";"21"
"5026";"5026";"0";"3";"0,0000311204305365192";"7";"0,310811991958745";"0";"0";"0";"11"
"5029";"5029";"1";"1";"0,0000735805077892555";"8";"0,229236523084859";"0";"0,00043262896453162";"0";"23"
"5031";"5031";"0";"3";"0,0000311204305365192";"7";"0,293084974861947";"0";"0";"0";"11"
"5032";"5032";"3";"3";"0,0000740720906999958";"7";"0,269114307342922";"0,495238095238095";"0,00261754139106102";"1";"273"
"5033";"5033";"0";"1";"0,0000311204305365192";"7";"0,266886820774542";"0";"0";"0";"9"
"5035";"5035";"1";"6";"0,0000362568168593035";"7";"0,31427308882015";"0";"0,000244794250290666";"0";"111"
"5037";"5037";"1";"1";"0,0000337265770973863";"7";"0,258505379470776";"4,24669071337239";"0,000244794250290666";"0";"66"
"5038";"5038";"0";"1";"0,0000311204305365192";"7";"0,263192953889423";"0";"0";"0";"128"
"5039";"5039";"1";"3";"0,0000434238702917287";"7";"0,288917777055574";"0";"0,000244794250290666";"0";"26"
"5049";"5049";"2";"4";"0,0000750005722586903";"7";"0,279569046870085";"133,894344939111";"0,00477127961435149";"0";"123"
"5054";"5054";"3";"9";"0,00010891530079313";"7";"0,320530159588856";"804,134581572643";"0,00456314167107471";"0";"50"
"5061";"5061";"1";"0";"0,000039993847135226";"0";"0";"0";"0,00270339395226117";"0";"11"
"5066";"5066";"2";"1";"0,000046557411119797";"7";"0,285542168674699";"0";"0,00198235989367457";"0";"9"
"5068";"5068";"1";"1";"0,0000534921448023915";"7";"0,273461538461538";"40,2018839164398";"0,00039382377569199";"0";"11"
"5071";"5071";"0";"1";"0,0000311204305365192";"7";"0,280331099724084";"0";"0";"0";"11"
"5078";"5078";"0";"2";"0,0000311204305365192";"7";"0,258036426964662";"0";"0";"0";"16"
"5083";"5083";"6";"8";"0,000430879013032705";"7";"0,309291804419697";"6709,02822930187";"0,0135413980717485";"1";"328"
"5084";"5084";"5";"3";"0,000223588819718326";"7";"0,305911711556665";"7676,92983037204";"0,025982119423208";"1";"262"
"5085";"5085";"4";"12";"0,00019817894295321";"6";"0,33895881006865";"2290,80536560459";"0,0339559757487677";"0";"112"
"5087";"5087";"2";"1";"0,0000568926325861197";"7";"0,297464647309849";"363,552410525225";"0,00197215158355027";"0";"39"
"5090";"5090";"1";"2";"0,0000541225221327741";"7";"0,280331099724084";"0";"0,000244794250290666";"0";"121"
"5092";"5092";"2";"3";"0,0000725865978048314";"7";"0,289094901195414";"17,7719787529712";"0,00100473292883413";"0";"121"
"5095";"5095";"3";"0";"0,0000905169634116631";"0";"0";"0";"0,0155279118395741";"0";"109"
"5098";"5098";"1";"0";"0,000060211982235829";"0";"0";"0";"0,000834458520627949";"0";"21"
"5100";"5100";"11";"9";"0,000456314559903976";"7";"0,327952029520295";"12151,6338278598";"0,0637452510510288";"1";"224"
"5101";"5101";"0";"5";"0,0000311204305365192";"7";"0,313497311116988";"0";"0";"0";"28"
"5106";"5106";"0";"4";"0,0000311204305365192";"7";"0,306234929383396";"0";"0";"0";"109"
"5109";"5109";"0";"2";"0,0000311204305365192";"7";"0,28541616502127";"0";"0";"0";"11"
"5112";"5112";"1";"2";"0,0000541225221327741";"7";"0,297473648987786";"0";"0,000244794250290666";"0";"6"
"5115";"5115";"3";"0";"0,0000787067857191983";"0";"0";"0";"0,00503095149356271";"0";"156"
"5117";"5117";"1";"1";"0,0000773358356720079";"7";"0,288414733084537";"34,0513964757005";"0,00513369952242128";"0";"1"
"5119";"5119";"0";"1";"0,0000311204305365192";"7";"0,292121909143186";"0";"0";"0";"108"
"5121";"5121";"4";"0";"0,000124114685789583";"0";"0";"0";"0,007884138882243";"0";"128"
"5122";"5122";"1";"0";"0,0000457759853337131";"0";"0";"0";"0,00146383303256466";"0";"111"
"5124";"5124";"0";"3";"0,0000311204305365192";"7";"0,289069483949614";"0";"0";"0";"21"
"5127";"5127";"0";"2";"0,0000311204305365192";"7";"0,292025950562536";"0";"0";"0";"6"
"5128";"5128";"0";"1";"0,0000311204305365192";"7";"0,290143603133159";"0";"0";"0";"21"
"5134";"5134";"1";"0";"0,0000728068861841896";"0";"0";"0";"0,0122029254857321";"0";"1"
"5137";"5137";"0";"4";"0,0000311204305365192";"7";"0,308493103149128";"0";"0";"0";"1"
"5139";"5139";"1";"1";"0,0000749687042759499";"7";"0,285221437740693";"0";"0,00954363766139349";"0";"108"
"5141";"5141";"1";"1";"0,0000441875880242202";"7";"0,269216205982582";"0";"0,00228635546607988";"0";"8"
"5142";"5142";"0";"2";"0,0000311204305365192";"7";"0,310594811773954";"0";"0";"0";"6"
"5144";"5144";"872";"252";"0,018963806326";"6";"0,407449856733524";"2443646,05895911";"0,740226986192448";"1";"31001"
"5148";"5148";"135";"56";"0,00290199211588184";"7";"0,362311455360783";"227898,01312221";"0,200201311468121";"1";"1824"
"5149";"5149";"1";"4";"0,000137003559135431";"7";"0,306386279410497";"148,463749764175";"0,00260500649617865";"0";"26"
"5150";"5150";"1";"1";"0,000137003559135431";"8";"0,236228320818659";"0";"0,00260500649617865";"0";"128"
"5156";"5156";"6";"3";"0,000221705524265483";"7";"0,303664474246177";"80,4670589967388";"0,026679729788061";"1";"221"
"5157";"5157";"2";"1";"0,000148723223912272";"7";"0,252988898377455";"16,5208337388625";"0,00842770235298722";"0";"123"
"5159";"5159";"0";"3";"0,0000311204305365192";"8";"0,274679437664143";"0";"0";"0";"18"
"5160";"5160";"3";"5";"0,00013004796067136";"7";"0,304496788008565";"260,495063104946";"0,0181743342340868";"0";"155"
"5162";"5162";"0";"3";"0,0000311204305365192";"7";"0,299932523616734";"0";"0";"0";"119"
"5164";"5164";"12";"20";"0,000302443196652128";"7";"0,347541304135302";"18226,0417947211";"0,028615631740274";"0";"105"
"5168";"5168";"1";"5";"0,0000374945005479113";"7";"0,292193919474117";"0";"0,000244794250290666";"0";"121"
"5179";"5179";"3";"11";"0,000283851995015626";"7";"0,335662354829572";"6881,38810659274";"0,0357877656249081";"0";"120"
"5180";"5180";"0";"1";"0,0000311204305365192";"7";"0,280331099724084";"0";"0";"0";"34"
"5182";"5182";"2";"6";"0,000058727973770176";"7";"0,306650564996118";"184,902531530667";"0,000616236276877168";"0";"18"
"5183";"5183";"3";"4";"0,0000907655609953384";"7";"0,288672350791717";"7271,3416309398";"0,00722678579050081";"0";"51"
"5187";"5187";"1";"2";"0,000041479665761173";"7";"0,258669574700109";"5,87067606306737";"0,000244794250290666";"0";"128"
"5196";"5196";"1";"3";"0,0000434238702917287";"7";"0,307426298953921";"0";"0,000244794250290666";"0";"108"
"5198";"5198";"385";"117";"0,00819725642826283";"7";"0,375594294770206";"796043,867896545";"0,40514453981448";"1";"12148"
"5199";"5199";"0";"5";"0,0000311204305365192";"7";"0,295103734439834";"0";"0";"0";"126"
"5202";"5202";"1";"4";"0,0000395180153584541";"7";"0,294370860927152";"0";"0,000244794250290666";"0";"26"
"5203";"5203";"1";"3";"0,0000828405302431613";"7";"0,298088210632232";"74,0906792057341";"0,00138901351008291";"0";"121"
"5212";"5212";"1";"2";"0,0000950858651926462";"7";"0,289565854850534";"5531";"0,0168620622660707";"0";"36"
"5213";"5213";"2";"11";"0,0000373922281548069";"7";"0,326626240352811";"11092,8414836415";"0,000553981652582964";"0";"58"
"5215";"5215";"0";"2";"0,0000311204305365192";"7";"0,290427964717413";"0";"0";"0";"128"
"5216";"5216";"2";"4";"0,000120744055229791";"7";"0,300456389452333";"95,4087090174807";"0,0173943822986484";"0";"8"
"5217";"5217";"2";"3";"0,000138862237679306";"7";"0,292520365341891";"3358,8299554191";"0,0171439112482418";"0";"140"
"5219";"5219";"0";"5";"0,0000311204305365192";"7";"0,311274509803922";"0";"0";"0";"8"
"5221";"5221";"0";"9";"0,0000311204305365192";"7";"0,322627472328071";"0";"0";"0";"119"
"5222";"5222";"0";"1";"0,0000311204305365192";"7";"0,267328221320102";"0";"0";"0";"108"
"5223";"5223";"1";"2";"0,0000727225208908012";"7";"0,310155295759902";"0";"0,0147346357469575";"0";"8"
"5232";"5232";"2";"3";"0,000287156304235612";"7";"0,26970639556938";"19,1332428832379";"0,00238743782242645";"0";"18"
"5233";"5233";"1";"4";"0,0000395180153584541";"7";"0,288542680947744";"0";"0,000244794250290666";"0";"138"
"5237";"5237";"1";"1";"0,0000950858651926462";"7";"0,289518690447105";"0";"0,0168620622660707";"0";"38"
"5238";"5238";"1";"1";"0,0000512798495021233";"8";"0,219948058372496";"0";"0,000255222005352959";"0";"136"
"5243";"5243";"0";"2";"0,0000311204305365192";"7";"0,26034116699612";"0";"0";"0";"36"
"5245";"5245";"0";"3";"0,0000311204305365192";"7";"0,288941252945478";"0";"0";"0";"31"
"5247";"5247";"1";"1";"0,0000525713345695368";"7";"0,270960365853659";"0";"0,00348125602088292";"0";"21"
"5248";"5248";"1";"0";"0,0000422203669181203";"0";"0";"0";"0,000253625608071522";"0";"31"
"5249";"5249";"0";"3";"0,0000311204305365192";"7";"0,293447763657369";"0";"0";"0";"41"
"5250";"5250";"2";"0";"0,00010720598333805";"0";"0";"0";"0,0175172617148291";"0";"101"
"5253";"5253";"1";"7";"0,0000354216319846129";"7";"0,322861812238969";"0";"0,000244794250290666";"0";"73"
"5259";"5259";"0";"1";"0,0000311204305365192";"7";"0,280331099724084";"0";"0";"0";"123"
"5262";"5262";"1";"4";"0,0000395180153584541";"7";"0,299604010447384";"0";"0,000244794250290666";"0";"106"
"5263";"5263";"3";"6";"0,000153603832756821";"7";"0,307047849369494";"5578,70709251752";"0,0195370757407717";"0";"186"
"5264";"5264";"0";"4";"0,0000311204305365192";"7";"0,27768233640481";"0";"0";"0";"56"
"5265";"5265";"1";"1";"0,000036410907661261";"7";"0,267328221320102";"10,1417497942464";"0,000234585940166365";"0";"11"
"5270";"5270";"1";"0";"0,0000443466233483738";"0";"0";"0";"0,000234585940166365";"0";"51"
"5272";"5272";"1";"0";"0,0000727225208908012";"0";"0";"0";"0,0147346357469575";"0";"21"
"5275";"5275";"1";"9";"0,0000417820140938895";"7";"0,316590969810313";"249,057417885684";"0,0002679863723093";"0";"83"
"5276";"5276";"0";"2";"0,0000311204305365192";"7";"0,292049934296978";"0";"0";"0";"11"
"5277";"5277";"4";"4";"0,000084623508755896";"8";"0,278277886497065";"184,85795053594";"0,00349043163693728";"0";"65"
"5282";"5282";"1";"0";"0,0000355644370280863";"0";"0";"0";"0,000380392127122361";"0";"41"
"5283";"5283";"3";"4";"0,0000501721031735675";"7";"0,299544994944388";"5615,90016083579";"0,00089363494151947";"1";"221"
"5284";"5284";"5";"9";"0,0000636192952970971";"7";"0,311705392371767";"11192,022800654";"0,00213347044107163";"0";"86"
"5287";"5287";"0";"2";"0,0000311204305365192";"7";"0,311519929916776";"0";"0";"0";"111"
"5289";"5289";"0";"1";"0,0000311204305365192";"7";"0,2530240500925";"0";"0";"0";"8"
"5290";"5290";"1";"2";"0,0000950858651926462";"7";"0,299620733249052";"0";"0,0168620622660707";"0";"103"
"5292";"5292";"0";"1";"0,0000311204305365192";"7";"0,2530240500925";"0";"0";"0";"6"
"5296";"5296";"1";"1";"0,0000328664626775349";"7";"0,297473648987786";"0";"0,000244794250290666";"0";"21"
"5297";"5297";"6";"0";"0,000101977340750195";"0";"0";"0";"0,00536886587187745";"0";"86"
"5299";"5299";"0";"1";"0,0000311204305365192";"7";"0,269088157396897";"0";"0";"0";"16"
"5304";"5304";"1";"7";"0,0000880084714986557";"7";"0,310588852000699";"271,128918412365";"0,00498313593431084";"0";"151"
"5306";"5306";"0";"3";"0,0000311204305365192";"7";"0,302999318336742";"0";"0";"0";"8"
"5311";"5311";"5";"8";"0,000206964635401795";"7";"0,319608019419221";"895,852596091996";"0,0337947988931182";"0";"84"
"5314";"5314";"0";"1";"0,0000311204305365192";"8";"0,236483341091973";"0";"0";"0";"21"
"5318";"5318";"0";"2";"0,0000311204305365192";"8";"0,259656809054399";"0";"0";"0";"113"
"5321";"5321";"1";"4";"0,0000395180153584541";"7";"0,270048602673147";"0";"0,000244794250290666";"0";"1"
"5328";"5328";"0";"4";"0,0000311204305365192";"7";"0,317840543439399";"0";"0";"0";"6"
"5331";"5331";"4";"0";"0,000121726158272975";"0";"0";"0";"0,00555501806956656";"0";"176"
"5336";"5336";"1";"0";"0,0000489269773291157";"0";"0";"0";"0,000421904581179308";"0";"21"
"5337";"5337";"2";"3";"0,0001014733988432";"7";"0,310561719227745";"0";"0,0152289264890773";"0";"111"
"5343";"5343";"1";"21";"0,0000324332040654621";"6";"0,347821840203165";"0";"0,000244794250290666";"0";"194"
"5344";"5344";"5";"9";"0,000175538160761251";"6";"0,330052919877449";"265,03996117329";"0,0258381159990739";"0";"177"
"5346";"5346";"1";"0";"0,0000392071031651098";"0";"0";"0";"0,000398825297388867";"0";"101"
"5347";"5347";"0";"1";"0,0000311204305365192";"7";"0,269088157396897";"0";"0";"0";"11"
"5349";"5349";"0";"5";"0,0000311204305365192";"7";"0,313474927293558";"0";"0";"0";"14"
"5350";"5350";"0";"4";"0,0000311204305365192";"7";"0,300667963135199";"0";"0";"0";"123"
"5354";"5354";"3";"3";"0,000193861863418226";"7";"0,305753848800206";"0";"0,027094984908115";"0";"25"
"5355";"5355";"1";"0";"0,000061149719139481";"0";"0";"0";"0,00120325896134159";"0";"101"
"5356";"5356";"1";"6";"0,0000362568168593035";"7";"0,307081174438687";"0";"0,000244794250290666";"0";"78"
"5360";"5360";"0";"4";"0,0000311204305365192";"7";"0,290831765764292";"0";"0";"0";"16"
"5362";"5362";"0";"3";"0,0000311204305365192";"8";"0,29106982074159";"0";"0";"0";"113"
"5363";"5363";"1";"1";"0,0000479650870744473";"7";"0,273440504576571";"0";"0,00114227612342759";"0";"21"
"5366";"5366";"4";"11";"0,0000628554254135034";"7";"0,318206229860365";"6339,68509891538";"0,00193107775372709";"1";"301"
"5367";"5367";"8";"6";"0,000147901842780991";"7";"0,293486336993313";"12096,2238166388";"0,00231574435075047";"0";"184"
"5369";"5369";"16";"15";"0,000411416815996879";"6";"0,33544064917909";"15043,584679498";"0,0560032384234122";"1";"576"
"5373";"5373";"2";"2";"0,0000725623570147671";"8";"0,265199552405819";"0";"0,00121379008874583";"0";"21"
"5376";"5376";"2";"3";"0,000104106784380413";"7";"0,290464907263665";"18,1532044867658";"0,00219019861118378";"0";"23"
"5385";"5385";"1";"1";"0,0000528810497560162";"8";"0,247442054708707";"1,78353973168215";"0,000568358818824383";"0";"9"
"5387";"5387";"1";"8";"0,0000348200652829295";"7";"0,325015994881638";"0";"0,000244794250290666";"0";"111"
"5390";"5390";"0";"1";"0,0000311204305365192";"8";"0,247442766682903";"0";"0";"0";"18"
"5391";"5391";"1";"1";"0,000187151606438097";"7";"0,257459443800695";"0";"0,00528552536979539";"0";"38"
"5392";"5392";"11";"11";"0,00045981325070214";"7";"0,31843425295593";"11775,0798377118";"0,0556680269249251";"1";"416"
"5396";"5396";"3";"0";"0,000135092395619802";"0";"0";"0";"0,0095918942430683";"0";"101"
"5399";"5399";"2";"8";"0,0000957631125122218";"7";"0,321370457421804";"54,149391765594";"0,0109504308081631";"0";"156"
"5405";"5405";"1";"1";"0,0000557026026799488";"7";"0,283809675874182";"0";"0,00505629603180888";"0";"11"
"5407";"5407";"1";"7";"0,0000354216319846129";"7";"0,319267372957443";"0";"0,000244794250290666";"0";"135"
"5411";"5411";"0";"4";"0,0000311204305365192";"7";"0,299705014749263";"0";"0";"0";"16"
"5414";"5414";"0";"5";"0,0000311204305365192";"7";"0,294249069093918";"0";"0";"0";"36"
"5417";"5417";"1";"26";"0,0000321722152844831";"6";"0,343671497584541";"0";"0,000244794250290666";"1";"249"
"5419";"5419";"2";"2";"0,000115916096285332";"8";"0,241540970240522";"0";"0,00144036431129602";"0";"8"
"5427";"5427";"2";"9";"0,00014192471124088";"7";"0,310182357560422";"195,159552649499";"0,00137918952791181";"0";"191"
"5430";"5430";"1";"5";"0,0000374945005479113";"7";"0,307718933887158";"0";"0,000244794250290666";"0";"19"
"5431";"5431";"2";"4";"0,000170041368761982";"7";"0,312609919099543";"318,657234264978";"0,0241088280170664";"0";"120"
"5434";"5434";"1";"1";"0,0000375403074191838";"8";"0,236448287329564";"0,602272727272727";"0,000505135365310705";"0";"31"
"5439";"5439";"1";"4";"0,0000950858651926462";"6";"0,315215463734705";"381,31592941933";"0,0168620622660707";"0";"155"
"5441";"5441";"0";"2";"0,0000311204305365192";"7";"0,297448766206608";"0";"0";"0";"11"
"5443";"5443";"1";"4";"0,0000395180153584541";"7";"0,303827751196172";"0";"0,000244794250290666";"0";"6"
"5444";"5444";"2";"1";"0,0000646792132336593";"7";"0,266891891891892";"0";"0,00365953852618602";"0";"109"
"5447";"5447";"2";"4";"0,000110698718898721";"7";"0,283154121863799";"61,8750817420305";"0,00428748751690384";"0";"123"
"5453";"5453";"2";"3";"0,0001014733988432";"7";"0,304002052334531";"0";"0,0152289264890773";"0";"20"
"5457";"5457";"2";"5";"0,0000479145646198008";"7";"0,315047855370436";"33,1864888664043";"0,00132674366414486";"0";"116"
"5460";"5460";"5";"6";"0,000158163790336066";"7";"0,307286714495635";"4019,21262847567";"0,0246541466056778";"0";"31"
"5466";"5466";"7";"12";"0,000161014147628757";"7";"0,321312364425163";"12829,7409282962";"0,0215867972889344";"1";"276"
"5468";"5468";"3";"3";"0,000163053936625323";"7";"0,29716626264315";"35,4525263144008";"0,0168589654024554";"0";"116"
"5475";"5475";"1";"4";"0,0000487493025408543";"7";"0,294292803970223";"364,378698236068";"0,000244794250290666";"0";"13"
"5477";"5477";"1";"5";"0,0000374945005479113";"7";"0,317925793473402";"0";"0,000244794250290666";"0";"111"
"5479";"5479";"2";"37";"0,0000892249430218316";"6";"0,355322338830585";"10094,8547233974";"0,00428748751690384";"1";"305"
"5481";"5481";"0";"4";"0,0000311204305365192";"7";"0,313635561827483";"0";"0";"0";"21"
"5484";"5484";"4";"5";"0,000248491993482614";"7";"0,300481785140732";"758,415874767016";"0,0415786249647613";"0";"151"
"5486";"5486";"1";"3";"0,0000434238702917287";"7";"0,290214641312332";"0";"0,000244794250290666";"0";"16"
"5487";"5487";"2";"3";"0,000129305037302426";"7";"0,292087749568647";"64,2131675168703";"0,00477255411643458";"0";"113"
"5488";"5488";"1";"0";"0,000067842905151612";"0";"0";"0";"0,00395645459302942";"0";"101"
"5489";"5489";"2";"4";"0,00015835260864423";"7";"0,309993024066969";"0";"0,0120077495892015";"0";"11"
"5491";"5491";"5";"18";"0,000213558796628507";"7";"0,345011645962733";"4810,14784088898";"0,0208791804025332";"0";"170"
"5499";"5499";"2";"0";"0,0000660474199013411";"0";"0";"0";"0,00686666132440121";"0";"146"
"5502";"5502";"6";"23";"0,000146573697275687";"6";"0,345145631067961";"33380,4781062079";"0,0124966293417616";"0";"38"
"5504";"5504";"1";"3";"0,0000400138163032183";"7";"0,293850223177385";"16,1835917428498";"0,000620145249614898";"0";"126"
"5505";"5505";"1";"0";"0,0000340098326761788";"0";"0";"0";"0,000256111810777572";"0";"1"
"5516";"5516";"2";"5";"0,0000655833312287407";"7";"0,301220132180986";"15,1548275474999";"0,00146956122104114";"0";"28"
"5517";"5517";"1";"3";"0,0000434238702917287";"7";"0,293520429219975";"0";"0,000244794250290666";"0";"6"
"5518";"5518";"0";"2";"0,0000311204305365192";"7";"0,305787255997936";"0";"0";"0";"11"
"5519";"5519";"0";"4";"0,0000311204305365192";"7";"0,297010688042752";"0";"0";"0";"1"
"5525";"5525";"1";"2";"0,0000950858651926462";"7";"0,291297935103245";"0";"0,0168620622660707";"0";"156"
"5526";"5526";"0";"1";"0,0000311204305365192";"7";"0,289552967999349";"0";"0";"0";"6"
"5529";"5529";"1";"3";"0,0000434238702917287";"7";"0,274065510597302";"0";"0,000244794250290666";"0";"8"
"5530";"5530";"1";"2";"0,0000541225221327741";"8";"0,26519501827131";"0";"0,000244794250290666";"0";"1"
"5531";"5531";"1";"4";"0,0000395180153584541";"7";"0,296614409606404";"0";"0,000244794250290666";"0";"21"
"5534";"5534";"2";"2";"0,000137739895832827";"8";"0,259413309982487";"0";"0,00467222494284862";"0";"106"
"5535";"5535";"0";"1";"0,0000311204305365192";"8";"0,273097304354504";"0";"0";"0";"118"
"5547";"5547";"3";"2";"0,000150068818086553";"7";"0,293996030433344";"883,353902748612";"0,0295601065857939";"0";"153"
"5549";"5549";"1";"0";"0,000039993847135226";"0";"0";"0";"0,00270339395226117";"0";"11"
"5551";"5551";"1";"0";"0,0000340098326761788";"0";"0";"0";"0,000256111810777572";"0";"31"
"5552";"5552";"2";"2";"0,0000771246137290291";"7";"0,285255896037221";"189,934383521684";"0,000489588500581331";"0";"46"
"5553";"5553";"0";"2";"0,0000311204305365192";"7";"0,275181804115736";"0";"0";"0";"13"
"5554";"5554";"2";"4";"0,000139134129008299";"7";"0,293365241789074";"11061";"0,0210029627375158";"0";"113"
"5559";"5559";"1";"1";"0,0000461768909063537";"8";"0,235196824346675";"0";"0,00043677778375967";"0";"21"
"5561";"5561";"1";"0";"0,0000377335269424465";"0";"0";"0";"0,000234585940166365";"0";"21"
"5563";"5563";"2";"6";"0,000187549399805407";"7";"0,311787405718295";"143,560878812753";"0,00890411760997631";"1";"258"
"5564";"5564";"4";"5";"0,000115006204489994";"7";"0,301041578457109";"5928,3805943274";"0,00496681264633462";"0";"159"
"5567";"5567";"0";"4";"0,0000311204305365192";"7";"0,275360074337928";"0";"0";"0";"6"
"5569";"5569";"2";"4";"0,0000643448442684131";"8";"0,279943302622254";"12,9271509158164";"0,00059132623472313";"0";"11"
"5571";"5571";"0";"1";"0,0000311204305365192";"7";"0,288425663070809";"0";"0";"0";"6"
"5577";"5577";"1";"0";"0,0000490536814342477";"0";"0";"0";"0,0016397514228564";"0";"21"
"5578";"5578";"3";"7";"0,000158136492828969";"7";"0,324331721558252";"6287,45623779097";"0,027094984908115";"1";"217"
"5579";"5579";"1";"1";"0,000060686534002294";"7";"0,261224189874348";"33,3418350905553";"0,000586711312056512";"0";"1"
"5580";"5580";"1";"0";"0,000060686534002294";"0";"0";"0";"0,000586711312056512";"0";"66"
"5584";"5584";"1";"11";"0,0000337265770973863";"6";"0,330360460795243";"0";"0,000244794250290666";"0";"31"
"5587";"5587";"3";"1";"0,0000624537074833862";"9";"0,218406340234687";"20,8642889180114";"0,00110848063232304";"0";"61"
"5589";"5589";"1";"1";"0,0000377335269424465";"8";"0,242664119011874";"1,53863346104725";"0,000234585940166365";"0";"11"
"5591";"5591";"0";"2";"0,0000311204305365192";"7";"0,269598180439727";"0";"0";"0";"113"
"5594";"5594";"3";"4";"0,000176678430218823";"7";"0,293874514342399";"285,550138619629";"0,0216043896496886";"0";"123"
"5595";"5595";"1";"0";"0,0000728068861841896";"0";"0";"0";"0,0122029254857321";"0";"1"
"5596";"5596";"3";"7";"0,000204076120900377";"7";"0,308620539977429";"473,64990743002";"0,0182434201650278";"0";"152"
"5598";"5598";"3";"6";"0,000115561500601486";"7";"0,308674133889034";"82,1630392742541";"0,00552784430121023";"0";"36"
