"questionId";"finished";"experts";"indegree";"outdegree";"pagerank";"eccentricity";"closeness";"betweeness";"eigenvector"
"8341";"1";"1";"398,0000";"129,0000";"0,00826626216433255";"6,0000";"0,399527983816588";"979409,158855368";"0,515699319724749"
"8343";"1";"1";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8353";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8355";"0";"0";"270,2500";"81,7500";"0,005361127413907147";"6,2500";"0,3579826430370792";"608106,2427376077";"0,30281229039363095"
"8356";"1";"2";"34,5000";"10,5000";"0,000826307651722943";"7,0000";"0,29137373668219047";"23052,09984455615";"0,0730461124832295"
"8357";"1";"1";"6,0000";"9,0000";"0,000157800884991636";"7,0000";"0,273482575582737";"12653,3300565167";"0,017162248723619"
"8358";"0";"0";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8360";"0";"0";"179,0000";"65,0000";"0,00353410605667255";"6,0000";"0,359599433542383";"296021,557522748";"0,248490539685633"
"8361";"0";"0";"318,3333";"90,3333";"0,006622221089847732";"6,6667";"0,3380887525539336";"959459,6780959714";"0,24702258636261845"
"8364";"0";"0";"40,0000";"6,0000";"0,00111901493975928";"7,0000";"0,294849465041055";"9946,41833317859";"0,0604350587965389"
"8368";"1";"1";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8371";"1";"1";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8375";"0";"0";"63,0000";"12,0000";"0,00149481441845425";"7,0000";"0,309264897781644";"33450,8696325956";"0,12892997624284"
"8378";"1";"1";"68,0000";"87,0000";"0,00133745673350918";"6,0000";"0,368355610817532";"137751,242999973";"0,108621409833026"
"8379";"1";"3";"445,3333";"85,3333";"0,009273531508291627";"4,0000";"0,25072177865454565";"1049284,509145994";"0,35931923873022714"
"8382";"1";"2";"32,0000";"6,0000";"0,0007696369207558912";"3,5000";"0,154632448890822";"16725,4348162978";"0,06466725056139051"
"8384";"0";"0";"1,0000";"0,0000";"0,0000378053632487426";"0,0000";"0";"0";"0,000244794250290666"
"8386";"1";"3";"80,0000";"39,0000";"0,001655833244643504";"6,3333";"0,3305873456936117";"129148,69717858221";"0,12163433561967661"
"8389";"0";"0";"201,0000";"91,5000";"0,004554042648596781";"6,0000";"0,359658943007294";"570332,7705880752";"0,22977613279521272"
"8392";"0";"0";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8395";"0";"0";"398,0000";"129,0000";"0,00826626216433255";"6,0000";"0,399527983816588";"979409,158855368";"0,515699319724749"
"8396";"1";"1";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8398";"0";"0";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8401";"1";"2";"62,0000";"40,5000";"0,0012912383454818845";"6,0000";"0,3533641660193885";"118261,56172797925";"0,1017850676864289"
"8404";"0";"0";"571,0000";"107,0000";"0,0120256395228109";"6,0000";"0,389418337167269";"1054197,30160725";"0,598116546044618"
"8407";"1";"3";"20,0000";"6,3333";"0,0007164636726864787";"4,6667";"0,19901880256786364";"16271,872672748754";"0,048282703473773836"
"8413";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8415";"0";"0";"3,0000";"3,0000";"0,0000875538145395778";"7,0000";"0,25770206596593";"5536,49456369663";"0,00169394519010711"
"8420";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8422";"1";"2";"229,0000";"106,0000";"0,005059471919276845";"6,5000";"0,3647054709188735";"595635,2036530299";"0,2699543024531635"
"8425";"0";"0";"154,0000";"56,0000";"0,00374790367492543";"6,0000";"0,366457066281827";"306563,680965979";"0,245187808857417"
"8426";"1";"3";"255,6667";"110,0000";"0,005403134031715546";"6,0000";"0,373625870852687";"626874,5733645606";"0,2898550223870953"
"8432";"1";"1";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8433";"1";"2";"56,5000";"35,0000";"0,0011638035719453012";"6,5000";"0,3083148425428055";"112653,01165676361";"0,07390852475895711"
"8437";"0";"0";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8439";"1";"1";"287,0000";"87,0000";"0,00576447381931413";"6,0000";"0,363943488943489";"567062,667880962";"0,349446304608851"
"8441";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8448";"1";"1";"287,0000";"87,0000";"0,00576447381931413";"6,0000";"0,363943488943489";"567062,667880962";"0,349446304608851"
"8449";"1";"4";"388,0000";"84,2500";"0,008238487901394824";"6,2500";"0,36253361924058103";"885721,3724089381";"0,3642379280749985"
"8454";"0";"0";"122,0000";"43,0000";"0,00254240383426903";"6,0000";"0,346930809017273";"144651,618772213";"0,201548874122215"
"8455";"1";"0";\N;\N;\N;\N;\N;\N;\N
"8457";"1";"1";"30,0000";"10,0000";"0,000579597792158096";"7,0000";"0,310507467901127";"20480,2639178609";"0,0515856370910867"
"8461";"1";"1";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8463";"1";"1";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8469";"0";"0";"254,5000";"121,5000";"0,0055993290487644344";"6,0000";"0,3839594575895945";"680140,5364467975";"0,2993614972736775"
"8471";"0";"0";"7,0000";"3,0000";"0,0001837853127437906";"3,5000";"0,149069104327407";"7340,4922989389";"0,009605904060597475"
"8473";"0";"0";"252,6667";"95,3333";"0,00506676458241511";"6,0000";"0,37186255565832865";"630840,065698358";"0,3264895751113526"
"8476";"1";"1";"63,0000";"12,0000";"0,00149481441845425";"7,0000";"0,309264897781644";"33450,8696325956";"0,12892997624284"
"8477";"1";"1";"571,0000";"107,0000";"0,0120256395228109";"6,0000";"0,389418337167269";"1054197,30160725";"0,598116546044618"
"8485";"0";"0";"63,0000";"12,0000";"0,00149481441845425";"7,0000";"0,309264897781644";"33450,8696325956";"0,12892997624284"
"8489";"0";"0";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8492";"1";"2";"920,0000";"215,0000";"0,01859505664086955";"6,0000";"0,410924316697864";"2334025,62022326";"0,7853622731799045"
"8497";"1";"1";"63,0000";"12,0000";"0,00149481441845425";"7,0000";"0,309264897781644";"33450,8696325956";"0,12892997624284"
"8498";"1";"0";"6,0000";"4,0000";"0,00020448345167884";"7,0000";"0,271332620973897";"783,360233752249";"0,0145212996240245"
"8499";"1";"1";"149,0000";"65,0000";"0,00320275580684684";"6,0000";"0,363831747006448";"329499,000327282";"0,210198040514414"
"8500";"0";"0";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8501";"1";"1";"571,0000";"107,0000";"0,0120256395228109";"6,0000";"0,389418337167269";"1054197,30160725";"0,598116546044618"
"8504";"1";"1";"1304,0000";"224,0000";"0,0270873152449818";"6,0000";"0,408620689655172";"3105270,50688966";"1"
"8505";"1";"1";"63,0000";"12,0000";"0,00149481441845425";"7,0000";"0,309264897781644";"33450,8696325956";"0,12892997624284"
"8511";"0";"0";"536,0000";"206,0000";"0,0101027980367573";"6,0000";"0,413227943740556";"1562780,73355686";"0,570724546359809"
"8512";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8513";"1";"2";"270,5000";"105,5000";"0,005106283434656816";"6,5000";"0,355533207795211";"781604,7125518483";"0,28755211415079607"
"8518";"1";"4";"198,2500";"84,2500";"0,003818741443451903";"6,0000";"0,3623322971597598";"488245,16580377775";"0,24326398236735564"
"8529";"0";"0";"1304,0000";"224,0000";"0,0270873152449818";"6,0000";"0,408620689655172";"3105270,50688966";"1"
"8531";"1";"1";"1304,0000";"224,0000";"0,0270873152449818";"6,0000";"0,408620689655172";"3105270,50688966";"1"
"8533";"1";"2";"200,0000";"72,5000";"0,004178326205591285";"6,5000";"0,3645762311294345";"492673,0377526011";"0,26332487526645604"
"8535";"1";"1";"115,0000";"53,0000";"0,00219226023175306";"7,0000";"0,354366028708134";"232981,649223532";"0,109224644837331"
"8537";"1";"1";"258,0000";"87,0000";"0,00501074399761777";"6,0000";"0,352958697378872";"520342,647200087";"0,270842072613931"
"8538";"1";"1";"205,0000";"55,0000";"0,00362706004503625";"6,0000";"0,36805052282845";"289882,590465719";"0,163304478992985"
"8539";"1";"1";"106,0000";"59,0000";"0,00258562261025469";"6,0000";"0,371240601503759";"209406,336520848";"0,196000891346443"
"8540";"1";"1";"149,0000";"65,0000";"0,00320275580684684";"6,0000";"0,363831747006448";"329499,000327282";"0,210198040514414"
"8545";"1";"1";"490,0000";"93,0000";"0,0102389488736368";"6,0000";"0,376270110076207";"821480,227897471";"0,54585824275312"
"8550";"0";"0";"490,0000";"93,0000";"0,0102389488736368";"6,0000";"0,376270110076207";"821480,227897471";"0,54585824275312"
"8552";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8553";"0";"0";"1,0000";"2,0000";"0,0000541225221327741";"8,0000";"0,257289631719847";"0";"0,000244794250290666"
"8554";"0";"0";"149,0000";"65,0000";"0,00320275580684684";"6,0000";"0,363831747006448";"329499,000327282";"0,210198040514414"
"8556";"1";"3";"205,0000";"71,3333";"0,00372675214443172";"6,3333";"0,3562843130432727";"429996,48342124425";"0,21473709004218103"
"8560";"0";"0";"41,2500";"15,0000";"0,0010008082026734904";"5,2500";"0,22379388373876324";"76742,49978501562";"0,06552722759439587"
"8565";"1";"0";"5,5000";"3,0000";"0,00010327464179089146";"8,0000";"0,2336341651663305";"6447,52277200485";"0,001768044630332478"
"8566";"0";"0";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8569";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8574";"0";"0";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8575";"1";"1";"9,0000";"5,0000";"0,0003764357654698";"7,0000";"0,283199235242572";"2070,74797020775";"0,0374183105521163"
"8577";"1";"1";"385,0000";"117,0000";"0,00819725642826283";"7,0000";"0,375594294770206";"796043,867896545";"0,40514453981448"
"8580";"0";"0";"39,3333";"23,0000";"0,0008108045014599666";"4,3333";"0,22035492365868103";"76411,2588472439";"0,05012218763806293"
"8586";"1";"2";"32,0000";"6,5000";"0,0007789862181079657";"7,0000";"0,3007003262841985";"16725,4348162978";"0,06777026287823182"
"8588";"0";"0";"202,0000";"29,0000";"0,00532339797825942";"6,0000";"0,346693973083675";"237391,872460274";"0,24578484282326"
"8590";"0";"0";"246,6667";"90,6667";"0,00502935700273502";"6,3333";"0,35632613995599133";"634973,3174977811";"0,303045828012781"
"8593";"0";"0";"571,0000";"107,0000";"0,0120256395228109";"6,0000";"0,389418337167269";"1054197,30160725";"0,598116546044618"
"8600";"1";"0";"1,0000";"1,0000";"0,0000453981754196397";"8,0000";"0,225269157694744";"0";"0,000255222005352959"
"8601";"0";"0";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8604";"1";"1";"13,0000";"12,0000";"0,000224484285157877";"7,0000";"0,310399022090282";"13793,7620688071";"0,0129615869909336"
"8607";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8611";"1";"1";"536,0000";"206,0000";"0,0101027980367573";"6,0000";"0,413227943740556";"1562780,73355686";"0,570724546359809"
"8612";"1";"1";"315,0000";"59,0000";"0,00724146809862723";"6,0000";"0,353485134732027";"463445,353269424";"0,391046562614125"
"8613";"0";"0";"1,0000";"0,0000";"0,000036410907661261";"0,0000";"0";"0";"0,000234585940166365"
"8614";"1";"1";"536,0000";"206,0000";"0,0101027980367573";"6,0000";"0,413227943740556";"1562780,73355686";"0,570724546359809"
"8618";"0";"0";"179,0000";"95,0000";"0,00312297261537267";"6,0000";"0,380988104168899";"424461,421107117";"0,205731292271734"
"8619";"0";"0";"205,0000";"55,0000";"0,00362706004503625";"6,0000";"0,36805052282845";"289882,590465719";"0,163304478992985"
"8624";"1";"1";"490,0000";"93,0000";"0,0102389488736368";"6,0000";"0,376270110076207";"821480,227897471";"0,54585824275312"
"8625";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8628";"0";"0";"17,0000";"18,0000";"0,000397750417372398";"6,0000";"0,334651228466535";"15598,2235697695";"0,0440047870396282"
"8630";"1";"2";"268,5000";"103,5000";"0,005071395941946263";"6,5000";"0,3511731781162115";"781390,36677843";"0,28671397015603506"
"8633";"0";"0";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8636";"0";"0";"28,0000";"15,0000";"0,000837407401402804";"7,0000";"0,32871012482663";"19009,8179969498";"0,0718147289485535"
"8640";"1";"2";"334,5000";"94,0000";"0,0066809607445047344";"6,0000";"0,378629107122553";"622970,8245022941";"0,375794767512427"
"8641";"1";"1";"179,0000";"65,0000";"0,00353410605667255";"6,0000";"0,359599433542383";"296021,557522748";"0,248490539685633"
"8646";"0";"0";"179,0000";"95,0000";"0,00312297261537267";"6,0000";"0,380988104168899";"424461,421107117";"0,205731292271734"
"8648";"1";"1";"872,0000";"252,0000";"0,018963806326";"6,0000";"0,407449856733524";"2443646,05895911";"0,740226986192448"
"8649";"0";"0";"1,0000";"1,0000";"0,000126651541078209";"7,0000";"0,280296459828116";"0";"0,0128549702495732"
"8651";"1";"1";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8653";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8656";"1";"1";"23,0000";"12,0000";"0,000447823142841078";"7,0000";"0,295732468180684";"17437,7502432566";"0,0287698178393719"
"8659";"1";"2";"269,0000";"103,0000";"0,00509870082932043";"3,0000";"0,206613971870278";"781390,36677843";"0,2875269886934794"
"8660";"0";"0";"59,0000";"37,0000";"0,00109139056981778";"7,0000";"0,330421042847848";"56289,4720388498";"0,0875605314274669"
"8663";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8667";"1";"2";"357,5000";"135,5000";"0,0068184520467149245";"6,0000";"0,3864136886414695";"929401,1455398039";"0,40960754302272095"
"8672";"1";"1";"59,0000";"37,0000";"0,00109139056981778";"7,0000";"0,330421042847848";"56289,4720388498";"0,0875605314274669"
"8679";"0";"0";"1,0000";"7,0000";"0,0000354216319846129";"7,0000";"0,296071250208091";"0";"0,000244794250290666"
"8680";"0";"0";"1304,0000";"224,0000";"0,0270873152449818";"6,0000";"0,408620689655172";"3105270,50688966";"1"
"8682";"0";"0";"55,5000";"35,0000";"0,001103710852288138";"6,5000";"0,328660176140398";"112657,55721368607";"0,07338815640196134"
"8684";"1";"2";"86,5000";"40,0000";"0,001832959623623605";"6,5000";"0,33909695698546705";"129375,5036294903";"0,1376524486556675"
"8685";"1";"1";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8687";"0";"0";"205,0000";"55,0000";"0,00362706004503625";"6,0000";"0,36805052282845";"289882,590465719";"0,163304478992985"
"8688";"1";"1";"13,0000";"12,0000";"0,000224484285157877";"7,0000";"0,310399022090282";"13793,7620688071";"0,0129615869909336"
"8689";"1";"1";"63,0000";"12,0000";"0,00149481441845425";"7,0000";"0,309264897781644";"33450,8696325956";"0,12892997624284"
"8695";"1";"1";"13,0000";"12,0000";"0,000224484285157877";"7,0000";"0,310399022090282";"13793,7620688071";"0,0129615869909336"
"8700";"1";"1";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8701";"0";"0";"322,0000";"74,5000";"0,006993426274281115";"6,0000";"0,371363588179017";"564021,954431725";"0,3955230258052685"
"8702";"1";"1";"9,0000";"37,0000";"0,000343412382433549";"6,0000";"0,339898651878765";"52270,0800681524";"0,0212660177744114"
"8704";"1";"1";"110,0000";"68,0000";"0,00217110482879296";"6,0000";"0,36892901618929";"225300,137626385";"0,146374921068495"
"8707";"1";"3";"171,0000";"81,0000";"0,003754064267688822";"4,0000";"0,2559729717263963";"453427,02429786505";"0,20021246345936075"
"8708";"1";"1";"192,0000";"64,0000";"0,00372471792634181";"6,0000";"0,357286432160804";"308859,946097684";"0,26210015069315"
"8711";"1";"1";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8719";"1";"3";"182,3333";"83,6667";"0,00411303258437147";"6,3333";"0,361691590693298";"462502,6910824338";"0,23403482697560665"
"8724";"1";"2";"6,5000";"3,5000";"0,0001643348031419844";"7,0000";"0,2795278199237375";"7340,4922989389";"0,00996933656292699"
"8727";"0";"0";"4,0000";"0,0000";"0,0000635347055375977";"0,0000";"0";"0";"0,00191439583072727"
"8728";"1";"1";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8730";"0";"0";"63,0000";"12,0000";"0,00149481441845425";"7,0000";"0,309264897781644";"33450,8696325956";"0,12892997624284"
"8731";"1";"1";"122,0000";"43,0000";"0,00254240383426903";"6,0000";"0,346930809017273";"144651,618772213";"0,201548874122215"
"8738";"1";"0";"1,0000";"1,0000";"0,0000512798495021233";"8,0000";"0,219948058372496";"0";"0,000255222005352959"
"8743";"1";"2";"741,5000";"144,5000";"0,015310710650827175";"6,0000";"0,3841100615987775";"1700646,032206204";"0,6242452698428165"
"8745";"1";"3";"62,3333";"25,3333";"0,0014787175818773562";"4,0000";"0,22957688629483067";"112390,3150986568";"0,09867797607947866"
"8748";"1";"3";"184,3333";"38,6667";"0,0040533431794040784";"6,6667";"0,32387672159969133";"293151,3652571201";"0,23619489463848067"
"8750";"1";"0";"200,0000";"87,5000";"0,004537014394309195";"3,0000";"0,1994949494949495";"567490,467633605";"0,22637491633861187"
"8756";"1";"1";"536,0000";"206,0000";"0,0101027980367573";"6,0000";"0,413227943740556";"1562780,73355686";"0,570724546359809"
"8759";"1";"3";"174,6667";"75,3333";"0,003942426405366575";"6,3333";"0,3508306464887654";"428656,6124342617";"0,2223348997475525"
"8760";"1";"1";"13,0000";"13,0000";"0,000266111231043376";"7,0000";"0,31357501984652";"9810,6642973624";"0,029402410390436"
"8762";"0";"0";"13,0000";"13,0000";"0,000266111231043376";"7,0000";"0,31357501984652";"9810,6642973624";"0,029402410390436"
"8766";"1";"2";"44,5000";"16,0000";"0,000976461417220951";"7,0000";"0,3241946243803805";"52183,5426930058";"0,0902752094773542"
"8767";"0";"0";"4,0000";"0,0000";"0,0000635347055375977";"0,0000";"0";"0";"0,00191439583072727"
"8769";"0";"0";"491,5000";"116,5000";"0,00948756673726749";"6,0000";"0,3890279121809605";"935744,2779684705";"0,5144061073585615"
"8778";"0";"0";"6,5000";"3,0000";"0,0001586568134761969";"3,5000";"0,149069104327407";"7340,4922989389";"0,007558481517105733"
"8782";"1";"1";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8784";"0";"0";"23,0000";"12,0000";"0,000447823142841078";"7,0000";"0,295732468180684";"17437,7502432566";"0,0287698178393719"
"8788";"1";"1";"1304,0000";"224,0000";"0,0270873152449818";"6,0000";"0,408620689655172";"3105270,50688966";"1"
"8793";"1";"1";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8796";"1";"1";"13,0000";"13,0000";"0,000266111231043376";"7,0000";"0,31357501984652";"9810,6642973624";"0,029402410390436"
"8798";"1";"1";"1304,0000";"224,0000";"0,0270873152449818";"6,0000";"0,408620689655172";"3105270,50688966";"1"
"8799";"1";"1";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8800";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8802";"0";"0";"139,0000";"46,5000";"0,002933776284767685";"6,0000";"0,3640982023523265";"201614,84468063";"0,179280928647922"
"8806";"0";"0";"115,0000";"23,0000";"0,0025702464797534";"7,0000";"0,329899777282851";"135021,689444073";"0,11026914674062"
"8807";"1";"1";"9,0000";"5,0000";"0,000114905342627429";"7,0000";"0,305097837281153";"276,062000270519";"0,0104043141104809"
"8808";"0";"0";"76,0000";"27,0000";"0,0014940261263772302";"7,0000";"0,32419225703676646";"107835,8555908049";"0,11314446248746855"
"8809";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8811";"1";"1";"100,0000";"37,0000";"0,002555091876219";"6,0000";"0,355428914217157";"185087,844766001";"0,207195304852034"
"8812";"1";"1";"1304,0000";"224,0000";"0,0270873152449818";"6,0000";"0,408620689655172";"3105270,50688966";"1"
"8813";"0";"0";"269,5000";"111,5000";"0,005871319258943175";"6,5000";"0,374618102204309";"667985,830925471";"0,331877310679876"
"8816";"1";"2";"53,5000";"33,0000";"0,0013903855685640989";"6,5000";"0,3299125265934145";"99814,8003307428";"0,11771395567400945"
"8817";"0";"0";"315,0000";"59,0000";"0,00724146809862723";"6,0000";"0,353485134732027";"463445,353269424";"0,391046562614125"
"8821";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8824";"0";"0";"31,0000";"13,0000";"0,000670574817034993";"7,0000";"0,312335266209805";"22400,3351412445";"0,0853095549958294"
"8825";"1";"1";"8,0000";"6,0000";"0,000253991070868521";"7,0000";"0,275902211874272";"17494,3351371487";"0,0169792116683198"
"8834";"0";"0";"202,0000";"29,0000";"0,00532339797825942";"6,0000";"0,346693973083675";"237391,872460274";"0,24578484282326"
"8835";"1";"2";"398,5000";"152,0000";"0,00864690771653423";"6,0000";"0,3992589414032435";"1057195,047061289";"0,48402369660180455"
"8837";"1";"0";\N;\N;\N;\N;\N;\N;\N
"8847";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8851";"1";"1";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8857";"1";"1";"122,0000";"43,0000";"0,00254240383426903";"6,0000";"0,346930809017273";"144651,618772213";"0,201548874122215"
"8860";"1";"1";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8862";"1";"2";"247,0000";"70,5000";"0,004387792508724919";"7,0000";"0,324959305108237";"525005,9680841769";"0,24190056368318286"
"8864";"1";"1";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8871";"1";"1";"536,0000";"206,0000";"0,0101027980367573";"6,0000";"0,413227943740556";"1562780,73355686";"0,570724546359809"
"8872";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8875";"0";"0";"122,0000";"43,0000";"0,00254240383426903";"6,0000";"0,346930809017273";"144651,618772213";"0,201548874122215"
"8880";"1";"1";"13,0000";"10,0000";"0,000285365105538598";"7,0000";"0,322156773901223";"2768,28085533016";"0,0310481380460022"
"8883";"1";"0";\N;\N;\N;\N;\N;\N;\N
"8884";"0";"0";"9,0000";"13,0000";"0,000163887198976469";"7,0000";"0,310561719227745";"32849,2741386308";"0,00759010478775685"
"8890";"1";"0";\N;\N;\N;\N;\N;\N;\N
"8893";"1";"1";"142,0000";"69,0000";"0,00359891651542219";"6,0000";"0,366004324101719";"299522,03966478";"0,211775087166607"
"8894";"1";"2";"1304,0000";"224,0000";"0,0270873152449818";"6,0000";"0,408620689655172";"3105270,50688966";"1"
"8895";"0";"0";"172,5000";"54,5000";"0,00344255400778992";"6,5000";"0,3456361815786635";"306678,21157852287";"0,201202388370456"
"8897";"0";"0";"27,0000";"25,0000";"0,0007607905442012304";"6,5000";"0,34091207244614596";"47069,31419813979";"0,06655459254975944"
"8898";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8899";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8901";"0";"0";"63,0000";"48,0000";"0,00117151369423294";"6,0000";"0,364765031807921";"97172,4135921526";"0,0914347710954128"
"8907";"1";"1";"5,0000";"9,0000";"0,0000952920197288879";"7,0000";"0,325281361515235";"3836,03211301424";"0,00322763400042766"
"8908";"0";"0";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8909";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8911";"0";"0";"70,0000";"23,0000";"0,00146005840278145";"7,0000";"0,339768708783332";"82661,6070887489";"0,135751517620191"
"8915";"0";"0";"5,0000";"9,0000";"0,0000952920197288879";"7,0000";"0,325281361515235";"3836,03211301424";"0,00322763400042766"
"8921";"1";"1";"493,0000";"140,0000";"0,00873618460089818";"6,0000";"0,401785714285714";"1050008,32803947";"0,482953971964003"
"8922";"0";"0";"79,0000";"33,5000";"0,0019176465539931919";"6,5000";"0,3405572638897185";"153413,1249435918";"0,12535245955846355"
"8923";"1";"2";"22,5000";"27,5000";"0,000431283824457277";"6,5000";"0,3414676883773875";"38380,2537033203";"0,037358734112833525"
"8928";"0";"0";"50,0000";"10,0000";"0,00165496943353206";"7,0000";"0,281785034876347";"48163,2035765269";"0,133324030771886"
"8935";"1";"1";"31,0000";"32,0000";"0,000675131593174506";"6,0000";"0,343544646308465";"42583,0205483224";"0,0774345920425472"
"8936";"0";"0";"202,0000";"57,0000";"0,00462893621038464";"6,0000";"0,367214130771615";"276454,018604195";"0,343804768025675"
"8937";"1";"1";"32,0000";"20,0000";"0,000636383014295014";"6,0000";"0,322273592602665";"30607,2643299914";"0,0487981415172169"
"8939";"0";"0";"142,0000";"69,0000";"0,00359891651542219";"6,0000";"0,366004324101719";"299522,03966478";"0,211775087166607"
"8940";"0";"0";"99,0000";"40,0000";"0,00289636737142427";"6,0000";"0,338635930653458";"122576,524864762";"0,235739036760887"
"8942";"1";"1";"59,0000";"37,0000";"0,00109139056981778";"7,0000";"0,330421042847848";"56289,4720388498";"0,0875605314274669"
"8946";"0";"0";"19,6667";"13,3333";"0,0004719118131874763";"6,6667";"0,3095374242187707";"20641,395847232136";"0,030581312685056403"
"8947";"0";"0";"229,0000";"106,0000";"0,005059471919276845";"6,5000";"0,3647054709188735";"595635,2036530299";"0,2699543024531635"
"8950";"1";"1";"399,0000";"175,0000";"0,00902755326873591";"6,0000";"0,398989898989899";"1134980,93526721";"0,45234807347886"
"8952";"1";"1";"287,0000";"87,0000";"0,00576447381931413";"6,0000";"0,363943488943489";"567062,667880962";"0,349446304608851"
"8953";"1";"1";"1304,0000";"224,0000";"0,0270873152449818";"6,0000";"0,408620689655172";"3105270,50688966";"1"
"8960";"1";"1";"490,0000";"93,0000";"0,0102389488736368";"6,0000";"0,376270110076207";"821480,227897471";"0,54585824275312"
"8962";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8964";"0";"0";"115,0000";"53,0000";"0,00219226023175306";"7,0000";"0,354366028708134";"232981,649223532";"0,109224644837331"
"8966";"1";"2";"553,5000";"156,5000";"0,011064218779784099";"6,0000";"0,4013231404539125";"1308489,017582055";"0,5844205462022134"
"8967";"1";"1";"84,0000";"54,0000";"0,00233294799428712";"6,0000";"0,364092585006145";"182191,850418229";"0,206658093508647"
"8972";"0";"0";"9,0000";"26,0000";"0,000135933957651824";"6,0000";"0,338024151373966";"29900,9875713052";"0,00601015944565444"
"8976";"0";"0";\N;\N;\N;\N;\N;\N;\N
"8977";"0";"0";"1304,0000";"224,0000";"0,0270873152449818";"6,0000";"0,408620689655172";"3105270,50688966";"1"
