id;label;timeset;ex;indegree;outdegree;degree;weighted indegree;weighted outdegree;weighted degree;eccentricity;closnesscentrality;harmonicclosnesscentrality;betweenesscentrality;modularity_class;pageranks;componentnumber;strongcompnum;clustering;eigencentrality
18876;18876;;0;1;4;5;1.0;4.0;5.0;8.0;0.26452428773339287;0.2751101424821965;0.0;7;3.951801535845371E-5;0;1502;0.25;2.4479425029066515E-4
17547;17547;;0;0;1;1;0.0;1.0;1.0;7.0;0.2901436031331593;0.304074267502283;0.0;7;3.112043053651886E-5;0;1503;0.0;0.0
18879;18879;;0;3;3;6;10.0;12.0;22.0;7.0;0.29213575478675324;0.3068876833433858;90.28592791738465;10;1.7269132744959003E-4;0;807;0.5;0.0011761898567745298
18883;18883;;0;6;9;15;7.0;17.0;24.0;7.0;0.335725753140051;0.3577710803027256;3316.4437873521;10;1.9741640579168824E-4;0;807;0.5454545617103577;0.02269513867841038
16220;16220;;0;1;9;10;2.0;14.0;16.0;7.0;0.32312863372093026;0.34290868441838535;0.0;10;3.436612232610701E-5;0;1505;0.2777777910232544;2.4479425029066515E-4
17553;17553;;0;1;5;6;2.0;7.0;9.0;7.0;0.3122585177379698;0.329403690610106;0.0;17;3.7494500547910904E-5;0;1506;0.3499999940395355;2.4479425029066515E-4
18884;18884;;0;0;1;1;0.0;1.0;1.0;7.0;0.2895529679993486;0.3042209009588148;0.0;14;3.112043053651886E-5;0;1507;0.0;0.0
18885;18885;;0;1;2;3;2.0;2.0;4.0;7.0;0.26707234617985126;0.27758489049629;0.0;7;8.614730325669246E-5;0;807;0.5;0.0029505589149897236
16224;16224;;0;1;8;9;4.0;14.0;18.0;7.0;0.32027379987390797;0.33836507043762576;0.0;10;3.4820065282929164E-5;0;1508;0.5535714030265808;2.4479425029066515E-4
16221;16221;;0;1;0;1;2.0;0.0;2.0;0.0;0.0;0.0;0.0;10;9.464372443260355E-5;0;688;0.0;0.016930036625356474
1402;1402;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;14;7.520213256674438E-5;0;725;0.0;0.0031637711107858073
16226;16226;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;10;9.464372443260355E-5;0;689;0.0;0.016930036625356474
1409;1409;;0;3;6;9;3.0;9.0;12.0;7.0;0.2867629265144793;0.30047217199116666;20.35842500652101;4;1.4823107280692094E-4;0;807;0.6666666865348816;0.007722024922056323
1407;1407;;0;0;1;1;0.0;1.0;1.0;8.0;0.2327377446167943;0.2392529058867686;0.0;4;3.112043053651886E-5;0;1509;0.0;0.0
18888;18888;;0;0;1;1;0.0;1.0;1.0;7.0;0.29212190914318575;0.30675451282875976;0.0;10;3.112043053651886E-5;0;1510;0.0;0.0
1406;1406;;0;1;3;4;1.0;4.0;5.0;7.0;0.2986478542034098;0.31322914992769296;0.0;10;4.342387029172823E-5;0;1511;0.3333333432674408;2.4479425029066515E-4
1405;1405;;0;1;2;3;1.0;7.0;8.0;7.0;0.2625166149756314;0.27314312504186533;37.97568928752657;4;1.3544707708851953E-4;0;807;0.0;0.008164552137335147
17520;17520;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;10;3.882768835266963E-5;0;711;0.0;3.798982025610598E-4
17522;17522;;0;1;2;3;2.0;2.0;4.0;7.0;0.2810276679841897;0.292945549527835;7.291791139655558;17;7.858224104573619E-5;0;807;0.0;0.002104676337131392
1413;1413;;1;10;20;30;27.0;44.0;71.0;6.0;0.34801762114537443;0.3709610876699464;9551.782532411453;4;2.2642891117046794E-4;0;807;0.24901185929775238;0.012676532219907092
17527;17527;;0;8;19;27;16.0;39.0;55.0;7.0;0.33613842662632376;0.3586149621592657;23630.332624191993;17;2.4932855846677873E-4;0;807;0.2193675935268402;0.02751251976087483
18858;18858;;0;3;10;13;7.0;16.0;23.0;7.0;0.32662624035281146;0.34760699216395513;1419.9008262782388;7;1.7620170648487049E-4;0;807;0.4888888895511627;0.025164455372025375
1419;1419;;0;1;5;6;4.0;10.0;14.0;7.0;0.2789457169752118;0.2924152338100664;0.0;4;3.7494500547910904E-5;0;1512;0.550000011920929;2.4479425029066515E-4
18855;18855;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;13;4.3290494448863364E-5;0;763;0.0;8.801811522884314E-4
18856;18856;;0;1;1;2;1.0;1.0;2.0;7.0;0.29015670910871694;0.30408947826669996;0.0;10;4.738393413270464E-5;0;807;0.5;4.938979811617883E-4
17525;17525;;0;0;1;1;0.0;1.0;1.0;9.0;0.20303756994404476;0.20779645847840783;0.0;10;3.112043053651886E-5;0;1513;0.0;0.0
17526;17526;;0;1;2;3;1.0;2.0;3.0;8.0;0.23827392120075047;0.24565623493492345;4.13168200589467;7;3.6410907661260644E-5;0;1514;0.0;2.345859401663645E-4
18863;18863;;0;1;2;3;1.0;3.0;4.0;7.0;0.29212190914318575;0.30675451282875976;0.0;10;5.412252213277356E-5;0;1515;0.5;2.4479425029066515E-4
18860;18860;;1;58;22;80;78.0;47.0;125.0;7.0;0.3285582255083179;0.34949434063358203;68033.56240408633;14;0.0013162454321721893;0;807;0.06128448620438576;0.0824185860083808
1424;1424;;0;1;4;5;2.0;6.0;8.0;7.0;0.2758085782983014;0.2893031228239402;0.0;4;3.951801535845371E-5;0;1516;0.6666666865348816;2.4479425029066515E-4
1423;1423;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;3.9937892411088495E-5;0;1356;0.0;2.345859401663645E-4
1422;1422;;0;0;5;5;0.0;5.0;5.0;7.0;0.28927031644025053;0.3028248701055295;0.0;4;3.112043053651886E-5;0;1517;0.15000000596046448;0.0
1421;1421;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;8.007614109540708E-5;0;652;0.0;0.00594689183737113
1420;1420;;0;0;4;4;0.0;5.0;5.0;7.0;0.30453027318660614;0.3201758262360104;0.0;4;3.112043053651886E-5;0;1518;0.6666666865348816;0.0
18869;18869;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;4.447498705840869E-5;0;193;0.0;3.3399003083309876E-4
16205;16205;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7;3.9681004403461294E-5;0;1040;0.0;2.656437336018936E-4
17534;17534;;0;1;4;5;1.0;4.0;5.0;8.0;0.260188775883515;0.2706669478815213;0.0;7;3.951801535845371E-5;0;1519;0.4166666567325592;2.4479425029066515E-4
1429;1429;;0;4;3;7;4.0;4.0;8.0;7.0;0.2637827409660904;0.2745636595003746;16.61123145957651;4;6.045313716836228E-5;0;807;0.25;0.0012397911477473422
1428;1428;;0;3;9;12;3.0;11.0;14.0;7.0;0.3107789142407553;0.32818632375594703;5640.827885243541;4;1.162583043200252E-4;0;807;0.5138888955116272;0.009989813337462392
18867;18867;;0;1;3;4;1.0;3.0;4.0;7.0;0.2913934426229508;0.3040519724064089;32.15321215662209;10;7.30027693768535E-5;0;807;0.3333333432674408;0.004338024717275464
1427;1427;;1;31;24;55;50.0;48.0;98.0;6.0;0.33970377448638317;0.3624331926863554;51330.099805330035;4;6.201959917519789E-4;0;807;0.1388888955116272;0.06467457673431425
18868;18868;;0;3;3;6;7.0;3.0;10.0;7.0;0.29213575478675324;0.3068876833433858;3814.327042215325;10;2.0033482324282513E-4;0;807;0.8333333134651184;0.017751686664124876
17537;17537;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;10;9.464372443260355E-5;0;703;0.0;0.016930036625356474
18831;18831;;0;0;1;1;0.0;1.0;1.0;8.0;0.24015668265009793;0.24833547592265734;0.0;7;3.112043053651886E-5;0;1520;0.0;0.0
1437;1437;;0;0;1;1;0.0;1.0;1.0;7.0;0.28525589603722123;0.2983937275697748;0.0;5;3.112043053651886E-5;0;1521;0.0;0.0
1436;1436;;0;0;1;1;0.0;1.0;1.0;8.0;0.22011761064685856;0.22651755584123862;0.0;4;3.112043053651886E-5;0;1522;0.0;0.0
1435;1435;;1;14;13;27;22.0;21.0;43.0;6.0;0.32453898119408436;0.3428973277074552;5200.378008494514;4;3.2888938799225124E-4;0;807;0.2904762029647827;0.042278547503567826
22093;22093;;0;1;4;5;1.0;4.0;5.0;7.0;0.29493240441237456;0.30930888103273374;0.0;7;3.951801535845371E-5;0;1523;0.4166666567325592;2.4479425029066515E-4
17509;17509;;0;1;9;10;1.0;15.0;16.0;7.0;0.306096090924746;0.3236159667805282;5632.19011109199;17;6.304153630590182E-5;0;807;0.3777777850627899;5.940799110441376E-4
1432;1432;;0;4;12;16;6.0;14.0;20.0;7.0;0.3116507407732094;0.32842073538276345;6955.824536909793;4;1.177704812724392E-4;0;807;0.2954545319080353;0.014187880614674356
22096;22096;;0;1;5;6;1.0;6.0;7.0;7.0;0.304862361718549;0.3201573906637245;5926.396589933179;7;8.416173464601974E-5;0;807;0.25;0.01063648921505025
1430;1430;;1;0;11;11;0.0;11.0;11.0;6.0;0.308172285293353;0.3246625421822307;0.0;4;3.112043053651886E-5;0;1524;0.26363635063171387;0.0
18836;18836;;0;0;4;4;0.0;7.0;7.0;7.0;0.2999072277979253;0.3153556698269913;0.0;17;3.112043053651886E-5;0;1525;0.6666666865348816;0.0
18837;18837;;0;0;1;1;0.0;1.0;1.0;7.0;0.2901436031331593;0.304074267502283;0.0;7;3.112043053651886E-5;0;1526;0.0;0.0
17507;17507;;0;0;3;3;0.0;3.0;3.0;7.0;0.3055245295987628;0.3212109647008451;0.0;10;3.112043053651886E-5;0;1527;0.6666666865348816;0.0
18838;18838;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7;6.797393900020112E-5;0;339;0.0;0.0015188914359306927
17508;17508;;0;4;3;7;4.0;3.0;7.0;7.0;0.2940933156849768;0.30927399370437936;1643.9760461144513;17;9.9214079138949E-5;0;807;0.3499999940395355;0.0019680229423685
17502;17502;;0;1;13;14;1.0;13.0;14.0;7.0;0.31973400431344356;0.3397675258973761;0.0;17;3.329758175171131E-5;0;1530;0.2884615361690521;2.4479425029066515E-4
1439;1439;;0;1;6;7;2.0;7.0;9.0;7.0;0.29945263157894736;0.3145535379506184;0.0;4;3.6256816859303085E-5;0;1531;0.36666667461395264;2.4479425029066515E-4
18834;18834;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;4.2693011200503096E-5;0;486;0.0;0.001533614373366505
17503;17503;;0;1;4;5;2.0;8.0;10.0;7.0;0.30038857915188377;0.3162595746960253;0.0;17;3.951801535845371E-5;0;1532;0.6666666865348816;2.4479425029066515E-4
18840;18840;;0;5;13;18;8.0;22.0;30.0;7.0;0.3125824320759694;0.3295385439689271;8257.024169851362;7;2.5128362560507505E-4;0;807;0.33974358439445496;0.03195919022127903
17511;17511;;0;2;6;8;2.0;6.0;8.0;7.0;0.29363178326587924;0.3094354028531299;2059.6640770699223;7;7.937091041983649E-5;0;807;0.261904776096344;0.00213222992841022
1451;1451;;1;5;5;10;5.0;5.0;10.0;7.0;0.2992172376062621;0.3126522001205603;367.19225498591555;4;9.768723405456956E-5;0;807;0.2142857164144516;0.0016100880927528778
1450;1450;;1;25;20;45;36.0;39.0;75.0;6.0;0.32024141969191966;0.33894514767932565;20248.173259653304;4;4.5865907398831443E-4;0;807;0.15504978597164154;0.05440758791890336
1448;1448;;0;2;5;7;3.0;5.0;8.0;7.0;0.30038022813688214;0.3148436139575435;5558.137887667362;4;7.855599487336087E-5;0;807;0.3499999940395355;0.0056745505570775755
1443;1443;;0;2;3;5;2.0;3.0;5.0;7.0;0.2889774020484474;0.30283303194696254;0.0;5;8.275034769110158E-5;0;807;0.8333333134651184;0.0029270434793773436
1442;1442;;0;0;2;2;0.0;2.0;2.0;7.0;0.2644849386388992;0.2753153623654246;0.0;4;3.112043053651886E-5;0;1533;0.5;0.0
1441;1441;;1;70;23;93;110.0;57.0;167.0;7.0;0.33976870878333176;0.3618592190744073;82661.60708874842;4;0.0014600584027814286;0;807;0.08925673365592957;0.13575151762019055
17516;17516;;0;1;1;2;1.0;2.0;3.0;7.0;0.27796451184241383;0.28901052547003836;0.0;10;3.552916147380368E-5;0;1218;0.5;2.345859401663645E-4
18848;18848;;0;1;1;2;1.0;1.0;2.0;7.0;0.2895529679993486;0.3042209009588148;74.86130138865099;5;3.7733526942446084E-5;0;824;0.0;2.345859401663645E-4
18843;18843;;0;1;2;3;3.0;5.0;8.0;7.0;0.2974736489877865;0.31240425303980474;0.0;17;5.412252213277356E-5;0;1534;0.5;2.4479425029066515E-4
18844;18844;;0;0;4;4;0.0;4.0;4.0;7.0;0.28527878058563977;0.2983508757833917;0.0;7;3.112043053651886E-5;0;1535;0.25;0.0
17514;17514;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;10;6.114971913948026E-5;0;259;0.0;0.0012032589613415862
17515;17515;;0;0;1;1;0.0;1.0;1.0;7.0;0.2901436031331593;0.304074267502283;0.0;7;3.112043053651886E-5;0;1536;0.0;0.0
1460;1460;;1;1;16;17;2.0;18.0;20.0;6.0;0.32808181315644;0.34798277637367847;0.0;5;3.286646267753456E-5;0;1541;0.25833332538604736;2.4479425029066515E-4
1459;1459;;0;1;7;8;1.0;8.0;9.0;7.0;0.30268199233716475;0.3168434800080421;113.74097183065793;4;9.904766942043581E-5;0;807;0.2380952388048172;0.004719421972349189
1458;1458;;0;11;11;22;22.0;18.0;40.0;7.0;0.3093456317438218;0.32682405733038944;3514.353368342337;7;3.188967078021107E-4;0;807;0.18333333730697632;0.013469251553296126
1454;1454;;0;1;1;2;1.0;1.0;2.0;7.0;0.285496305814327;0.29723059406604435;0.0;5;8.558825026981904E-5;0;807;0.0;0.010536765870277192
1452;1452;;0;3;2;5;3.0;3.0;6.0;8.0;0.25947011167068096;0.26929040251825637;128.3017907223892;4;9.508957553053073E-5;0;807;0.25;8.901282126694327E-4
1472;1472;;1;28;52;80;58.0;94.0;152.0;6.0;0.37770930726731833;0.4063009845288279;100037.69129383711;4;6.818030465239943E-4;0;807;0.1404740959405899;0.08545148690256364
1470;1470;;1;2;8;10;2.0;8.0;10.0;7.0;0.3026562233951984;0.3182332060813121;4289.666450421965;4;8.146227791661244E-5;0;807;0.3035714328289032;0.012648958051415192
1467;1467;;0;4;7;11;5.0;9.0;14.0;7.0;0.3006851053032225;0.3154557631772873;14683.665231768207;5;1.8397326724354376E-4;0;807;0.380952388048172;0.00824844048616436
1463;1463;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;5.061351309742812E-5;0;192;0.0;0.0012245441716520022
15084;15084;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;14;3.6256816859303085E-5;0;1542;0.0;2.4479425029066515E-4
1483;1483;;0;2;3;5;5.0;4.0;9.0;7.0;0.28558811722199917;0.2974851734340139;3555.9999999999977;5;1.2099395462039052E-4;0;1543;0.5;5.002327179780607E-4
1482;1482;;0;0;3;3;0.0;6.0;6.0;7.0;0.3120119329648153;0.32909703251379613;0.0;7;3.112043053651886E-5;0;1544;0.8333333134651184;0.0
1481;1481;;0;2;3;5;2.0;3.0;5.0;7.0;0.30127118644067796;0.3161944946755124;9084.0;5;1.4758400715407136E-4;0;807;0.3333333432674408;0.010783605059048016
1480;1480;;1;0;6;6;0.0;10.0;10.0;7.0;0.3030251384746485;0.318031228239332;0.0;4;3.112043053651886E-5;0;1545;0.3333333432674408;0.0
15083;15083;;0;0;6;6;0.0;9.0;9.0;7.0;0.3070016403349737;0.32408872998018523;0.0;17;3.112043053651886E-5;0;1546;0.6666666865348816;0.0
15082;15082;;0;1;2;3;1.0;3.0;4.0;7.0;0.29212190914318575;0.30675451282875976;0.0;10;5.412252213277356E-5;0;1547;0.5;2.4479425029066515E-4
1476;1476;;0;0;3;3;0.0;3.0;3.0;7.0;0.2926748971193416;0.30538392522363916;0.0;14;3.112043053651886E-5;0;1548;0.5;0.0
1474;1474;;1;2;9;11;3.0;13.0;16.0;7.0;0.313215859030837;0.32988145469158436;0.0;4;6.522286382633394E-5;0;807;0.4722222089767456;0.0047712796143514775
15098;15098;;0;2;4;6;2.0;4.0;6.0;7.0;0.26933858625653456;0.280568615631914;118.01800616945852;10;1.2040962828856174E-4;0;807;0.25;0.0072607610175810045
15097;15097;;1;9;4;13;11.0;4.0;15.0;7.0;0.2743267227409522;0.2854350010046287;11351.314063930551;5;3.610980928362732E-4;0;807;0.10000000149011612;0.005224737109048502
15099;15099;;0;2;3;5;2.0;3.0;5.0;7.0;0.29763898191560617;0.31359654410287835;0.0;14;1.2652111838639546E-4;0;807;0.8333333134651184;0.00918231368201
1494;1494;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;4.434662334837331E-5;0;1423;0.0;2.345859401663645E-4
1492;1492;;0;1;4;5;1.0;5.0;6.0;7.0;0.30292188431723316;0.31741322513257736;0.0;4;3.951801535845371E-5;0;1549;0.5833333134651184;2.4479425029066515E-4
15092;15092;;0;1;1;2;1.0;1.0;2.0;7.0;0.29213575478675324;0.3067704775299774;21.557188242542242;10;3.617747837403764E-5;0;807;0.0;5.985196526852412E-4
1489;1489;;0;1;9;10;1.0;11.0;12.0;7.0;0.28705198579270264;0.3008777920617134;0.0;4;3.436612232610701E-5;0;1550;0.25;2.4479425029066515E-4
1488;1488;;0;1;14;15;1.0;17.0;18.0;6.0;0.3148804251550044;0.33305672761369176;5685.548071013613;4;3.868804834142069E-5;0;807;0.27142858505249023;0.00120879265595343
1486;1486;;1;50;10;60;59.0;13.0;72.0;7.0;0.2817850348763475;0.29516978099257296;48163.20357652704;13;0.0016549694335320428;0;807;0.1070391908288002;0.13332403077188562
15064;15064;;0;2;3;5;4.0;4.0;8.0;7.0;0.2935590421139554;0.3085520058937839;0.0;10;1.32061162216265E-4;0;807;0.8333333134651184;0.017469796947694894
15063;15063;;0;0;2;2;0.0;2.0;2.0;7.0;0.26622744628284795;0.27617306765226474;0.0;5;3.112043053651886E-5;0;1551;0.0;0.0
16393;16393;;0;2;4;6;3.0;5.0;8.0;8.0;0.27570963238715684;0.28762407072534457;12.941469055402772;10;9.011498341167775E-5;0;807;0.4166666567325592;0.004195474026805812
15068;15068;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;10;9.464372443260355E-5;0;701;0.0;0.016930036625356474
16398;16398;;0;1;4;5;1.0;6.0;7.0;7.0;0.3252813615152347;0.34470497622396506;0.0;17;1.3390745782035975E-4;0;807;1.0;0.023458594016636452
15066;15066;;0;0;11;11;0.0;13.0;13.0;7.0;0.3057609630266552;0.32471476779688657;0.0;10;3.112043053651886E-5;0;1552;0.1818181872367859;0.0
15060;15060;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;10;9.464372443260355E-5;0;700;0.0;0.016930036625356474
1498;1498;;0;1;1;2;1.0;3.0;4.0;8.0;0.2221597651614515;0.22769120580478922;0.0;5;6.540209937991345E-5;0;1543;0.0;2.552220053529583E-4
1497;1497;;0;2;6;8;2.0;7.0;9.0;7.0;0.3082459030607821;0.3237726876967419;9.690763401640409;5;4.1030929254516196E-5;0;807;0.4285714328289032;9.943943452595373E-4
15074;15074;;0;1;5;6;1.0;7.0;8.0;7.0;0.29978081267914347;0.31524920992019373;0.0;10;3.7494500547910904E-5;0;1553;0.44999998807907104;2.4479425029066515E-4
600;600;;0;1;6;7;1.0;7.0;8.0;7.0;0.2821774321536264;0.2958386898066385;0.0;4;3.6256816859303085E-5;0;1554;0.4333333373069763;2.4479425029066515E-4
601;601;;0;1;5;6;1.0;5.0;6.0;7.0;0.31729739378793287;0.334118947156924;117.39736164553784;4;6.38533322596266E-5;0;807;0.6499999761581421;7.756951309357066E-4
602;602;;1;2;12;14;5.0;18.0;23.0;7.0;0.29868929591665266;0.31402585225370605;404.90830799991625;4;1.457726812311886E-4;0;807;0.34090909361839294;0.008542817555561175
604;604;;0;0;3;3;0.0;3.0;3.0;7.0;0.24851492067929276;0.25742942846430406;0.0;4;3.112043053651886E-5;0;1555;0.0;0.0
605;605;;0;2;2;4;2.0;3.0;5.0;7.0;0.29013302864604584;0.3040660371040183;0.0;7;1.4636858794166832E-4;0;807;0.6666666865348816;0.011060273897456457
608;608;;1;2;16;18;4.0;23.0;27.0;7.0;0.32471684325904276;0.34368294153104395;1088.5656378129463;13;1.4304644842367027E-4;0;807;0.24583333730697632;0.008542817555561175
609;609;;1;4;7;11;9.0;13.0;22.0;7.0;0.3055961488867876;0.32152903355435397;35.694700040454336;4;1.1806778647336013E-4;0;807;0.5535714030265808;0.015598389061509767
16371;16371;;0;11;8;19;15.0;14.0;29.0;7.0;0.30752595155709345;0.3243158529234521;11005.687414113445;7;2.455373563234458E-4;0;807;0.20952381193637848;0.007869528645441019
16378;16378;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;10;9.136839844708046E-5;0;574;0.0;0.008216808006262198
15044;15044;;0;3;3;6;3.0;3.0;6.0;8.0;0.23957139969000607;0.24786718906972607;56.44383770644217;10;9.804470997591274E-5;0;807;0.3333333432674408;0.001122172405871447
16370;16370;;0;2;3;5;4.0;4.0;8.0;7.0;0.291178638709149;0.3038423414372851;38.44001128211085;10;9.902173467747077E-5;0;807;0.5;0.004195474026805812
8907;8907;;0;1;1;2;1.0;1.0;2.0;8.0;0.23830272154444296;0.24579699953118117;0.0;17;9.202250642614647E-5;0;807;0.0;0.0022217788746389583
610;610;;1;0;3;3;0.0;3.0;3.0;7.0;0.2758647432914534;0.28856112025918756;0.0;4;3.112043053651886E-5;0;1556;0.1666666716337204;0.0
611;611;;1;1;14;15;1.0;15.0;16.0;7.0;0.31684491978609625;0.3352307280155399;14994.622558557068;4;6.835125090901101E-5;0;807;0.1428571492433548;0.003474765134027844
8902;8902;;0;1;2;3;12.0;14.0;26.0;7.0;0.2901436031331593;0.304074267502283;0.0;7;5.412252213277356E-5;0;1557;0.5;2.4479425029066515E-4
615;615;;0;1;3;4;1.0;3.0;4.0;8.0;0.23757016840417;0.24582546380015188;4.413448170072078;13;4.961726602681414E-5;0;807;0.0;6.066039476152484E-4
15048;15048;;0;1;2;3;1.0;3.0;4.0;7.0;0.2921699120861063;0.30694198939418915;108.7979524801263;13;3.6410907661260644E-5;0;1558;0.3333333432674408;2.345859401663645E-4
16384;16384;;0;0;5;5;0.0;5.0;5.0;7.0;0.3111927890084887;0.3294719856446547;0.0;10;3.112043053651886E-5;0;1559;0.550000011920929;0.0
15051;15051;;1;22;20;42;35.0;40.0;75.0;6.0;0.3400612205854219;0.36152367557430737;19178.977768500212;10;5.346834684964801E-4;0;807;0.19519519805908203;0.050227462727394485
16387;16387;;0;0;4;4;0.0;9.0;9.0;7.0;0.30214971535389584;0.3177453264770521;0.0;7;3.112043053651886E-5;0;1560;0.5833333134651184;0.0
15056;15056;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;10;9.464372443260355E-5;0;702;0.0;0.016930036625356474
15055;15055;;0;0;5;5;0.0;6.0;6.0;8.0;0.2880985173782711;0.3013695832663842;0.0;13;3.112043053651886E-5;0;1561;0.3499999940395355;0.0
16380;16380;;0;1;3;4;1.0;4.0;5.0;7.0;0.2924241177922185;0.3077241979773682;5531.0;10;5.649133179956848E-5;0;807;0.3333333432674408;0.0025833132398337547
8918;8918;;1;6;3;9;9.0;6.0;15.0;8.0;0.25794514584240313;0.26807548054384134;3374.0174114843207;13;2.1346369221756948E-4;0;807;0.2380952388048172;0.028509032172148695
620;620;;1;1;2;3;1.0;2.0;3.0;7.0;0.2383986051502146;0.24585359319537017;489.8106571281891;4;4.225222302725694E-5;0;807;0.0;4.503067495826017E-4
622;622;;0;0;2;2;0.0;2.0;2.0;8.0;0.23511531090993193;0.24199055113895385;0.0;4;3.112043053651886E-5;0;1563;0.0;0.0
623;623;;0;0;1;1;0.0;1.0;1.0;7.0;0.26093337246844733;0.27217579945364556;0.0;4;3.112043053651886E-5;0;1564;0.0;0.0
625;625;;1;2;31;33;7.0;58.0;65.0;6.0;0.35309892729439807;0.3779559306141556;14121.274797946488;5;8.800119358067331E-5;0;807;0.25806450843811035;0.01095043080816302
8913;8913;;0;0;4;4;0.0;7.0;7.0;7.0;0.3064530024984923;0.3229667858146949;0.0;13;3.112043053651886E-5;0;1566;0.5;0.0
626;626;;0;1;3;4;2.0;3.0;5.0;7.0;0.2971165900543251;0.3111332127787881;0.0;4;5.8954953175233314E-5;0;807;0.8333333134651184;0.001956527983858137
8911;8911;;0;1;0;1;2.0;0.0;2.0;0.0;0.0;0.0;0.0;14;4.169895846421478E-5;0;319;0.0;3.56637690947629E-4
629;629;;1;3;8;11;5.0;13.0;18.0;7.0;0.33218090076621193;0.3522436541423884;883.8758710602469;4;1.2073925150788625E-4;0;807;0.6071428656578064;0.008286526944730772
22239;22239;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7;4.434662334837331E-5;0;1567;0.0;2.345859401663645E-4
8930;8930;;0;0;9;9;0.0;9.0;9.0;7.0;0.31778373547810546;0.33556698269859364;0.0;17;3.112043053651886E-5;0;1568;0.4027777910232544;0.0
11580;11580;;0;0;4;4;0.0;4.0;4.0;7.0;0.2971504972006351;0.3119007445497938;0.0;10;3.112043053651886E-5;0;1569;0.1666666716337204;0.0
10251;10251;;0;2;2;4;2.0;5.0;7.0;8.0;0.2739251040221914;0.2847923782733989;0.0;14;2.270971814740197E-4;0;807;1.0;0.010021843306028474
11582;11582;;0;0;1;1;0.0;1.0;1.0;8.0;0.24701305918310643;0.2554793374042579;0.0;14;3.112043053651886E-5;0;1570;0.0;0.0
11581;11581;;0;10;27;37;69.0;106.0;175.0;7.0;0.346389944460684;0.37034023173263536;18592.46111095839;10;6.632964271213072E-4;0;807;0.29487180709838867;0.05524132936760125
23562;23562;;0;2;3;5;2.0;6.0;8.0;7.0;0.2977636317949577;0.31286250083719036;598.7971025101194;17;8.852573331626242E-5;0;807;0.5;5.803423076945127E-4
23563;23563;;0;2;3;5;4.0;6.0;10.0;8.0;0.2423168654173765;0.25079878408056644;24.959051920085106;17;5.994590835591491E-5;0;1212;0.25;5.421510982330634E-4
23565;23565;;0;1;1;2;1.0;1.0;2.0;8.0;0.2520555713070598;0.2617772108843596;3.3564527260179435;10;3.436612232610701E-5;0;1571;0.0;2.4479425029066515E-4
22234;22234;;0;0;2;2;0.0;2.0;2.0;7.0;0.29020151750020395;0.30426991713188595;0.0;7;3.112043053651886E-5;0;1572;0.0;0.0
22235;22235;;0;1;1;2;1.0;1.0;2.0;7.0;0.29015670910871694;0.30408947826669996;0.0;14;5.949598480380343E-5;0;807;0.5;3.395558399937124E-4
22236;22236;;0;0;2;2;0.0;2.0;2.0;7.0;0.30520985323148225;0.32225145963897733;0.0;14;3.112043053651886E-5;0;1573;1.0;0.0
22237;22237;;0;8;7;15;9.0;7.0;16.0;7.0;0.3119789381307591;0.33081843145134565;11837.30214922004;10;4.0263729262464615E-4;0;807;0.3333333432674408;0.016540126797658428
630;630;;0;2;10;12;2.0;10.0;12.0;7.0;0.31595310001776516;0.3326686480046078;111.99667461727974;17;3.755860632261371E-5;0;1182;0.27272728085517883;5.000132422369442E-4
23560;23560;;0;0;1;1;0.0;1.0;1.0;8.0;0.2489498739848782;0.25764268305748017;0.0;7;3.112043053651886E-5;0;1574;0.0;0.0
633;633;;0;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;9.168202647928596E-5;0;410;0.0;0.003762798327812274
634;634;;1;1;0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;3.669965758767004E-5;0;150;0.0;3.4213051341991813E-4
11584;11584;;0;1;7;8;1.0;8.0;9.0;7.0;0.3081455805892548;0.32501205206492406;0.0;10;3.542163198461256E-5;0;1575;0.5;2.4479425029066515E-4
